id_bat;nomen_miss;miss_area
7957607.0;04;780.0
7957641.0;03;40.0
7957781.0;01;144.0
7957781.0;04;288.0
7957831.0;03;1920.0
7958869.0;06;450.0
7959075.0;04;944.0
7959245.0;01;330.0
7959527.0;01;428.0
7959887.0;01;18.0
7960639.0;05;65.0
7961007.0;01;11.0
7961041.0;03;68.0
7961275.0;01;225.0
7961813.0;14;9.0
7961827.0;14;9.0
7961833.0;14;9.0
7971503.0;14;6.0
7971667.0;04;153.0
7971753.0;01;10.0
7971919.0;03;2340.0
7971921.0;03;1984.0
7971925.0;03;366.0
7971925.0;04;1020.0
7971937.0;09;1159.0
7971981.0;01;12.0
7972179.0;05;4576.0
7972189.0;04;3780.0
7972191.0;04;500.0
7972307.0;04;83.0
7972389.0;04;175.0
7972417.0;14;6912.0
7972421.0;14;4809.0
7972423.0;03;16.0
7972627.0;03;744.0
7972825.0;05;186.0
7972895.0;03;27.0
7973085.0;01;31.0
7973103.0;01;33.0
7973109.0;04;138.0
7973251.0;09;219.0
7973279.0;01;362.0
7973309.0;04;35.0
7973483.0;04;236.64
7973665.0;04;253.0
7973701.0;01;90.0
7973877.0;03;1441.0
7973877.0;09;1441.0
7973897.0;09;267.0
7973919.0;04;257.0
7974209.0;03;282.0
7974221.0;09;95.0
7974281.0;04;308.0
7974309.0;09;340.0
7974309.0;03;476.0
7974503.0;07;158.0
7974523.0;04;256.0
7974591.0;04;57.0
7974981.0;03;345.0
7974981.0;04;392.0
7974983.0;05;340.0
7974987.0;09;440.0
7991763.0;11;1185.96
7991767.0;01;765.23
7991807.0;01;28.13
7992501.0;04;816.03
7992961.0;03;150.0
7992961.0;04;695.08
7993155.0;09;649.81
7993171.0;03;170.0
7993171.0;04;843.29
7993457.0;01;154.76
7993493.0;01;77.95
7993839.0;03;6433.62
7994797.0;09;226.45
7995371.0;01;20.15
7995815.0;06;580.56
7995957.0;16;611.2
7996219.0;06;316.45
7996771.0;01;116.42
7997845.0;05;353.78999999999996
8011108.0;04;1863.0
8011118.0;03;1995.0
8013652.0;01;12.0
8021957.0;04;57.0
8021999.0;03;545.0
8022003.0;03;519.0
8022017.0;04;15896.0
8022019.0;09;19000.0
8045561.0;06;322.0
8099677.0;03;430.0
8099907.0;04;499.99
8099909.0;03;1405.87
8100111.0;03;120.0
8100111.0;04;521.13
8100227.0;01;192.23
8100409.0;13;3774.87
8100549.0;13;4511.54
8100567.0;14;1206.27
8100573.0;04;67.64
8100659.0;09;349.26
8100685.0;13;300.0
8100685.0;05;300.0
8100921.0;03;213.11
8101145.0;04;244.23
8101245.0;04;111.34
8101369.0;11;322.0
8101511.0;04;12.97
8101517.0;03;13.45
8101517.0;04;13.45
8101537.0;04;18.35
8101539.0;04;18.61
8101575.0;04;23.43
8101613.0;04;14.58
8101679.0;04;40.7
8120261.0;01;580.0
8120261.0;04;470.0
8120263.0;05;471.0
8120263.0;03;471.0
8120271.0;01;380.0
8120271.0;04;226.0
8120379.0;09;148.0
8120449.0;09;294.0
8120583.0;03;1088.0
8120597.0;09;274.0
8120765.0;01;7.0
8120823.0;04;88.0
8120905.0;01;812.0
8120905.0;09;273.0
8120915.0;01;8.0
8120927.0;01;9.0
8121097.0;03;1650.0
8121121.0;04;14.0
8121257.0;09;1694.0
8121257.0;03;1385.0
8121267.0;01;7.0
8121295.0;01;21.0
8121423.0;16;2342.0
8121427.0;03;1730.0
8121445.0;09;31.0
8121551.0;03;179.0
8121551.0;09;32.0
8121561.0;09;214.0
8121585.0;14;3118.0
8121585.0;03;1643.0
8121587.0;08;1746.0
8121621.0;04;40.0
8121701.0;09;100.0
8121739.0;05;1050.0
8121739.0;04;9784.0
8121743.0;03;2076.0
8121837.0;09;55.0
8121901.0;03;504.0
8121901.0;04;252.0
8122321.0;09;120.0
8122457.0;05;122.0
8122591.0;09;127.0
8122609.0;03;1232.0
8122745.0;09;196.2
8122785.0;04;542.56
8122787.0;09;317.65
8122837.0;09;130.86
8122997.0;03;884.0
8122997.0;04;753.88
8123103.0;14;908.68
8123121.0;14;1325.32
8123121.0;03;250.0
8123219.0;09;112.87
8123221.0;11;6512.08
8123331.0;01;396.12
8123431.0;05;155.24
8123483.0;03;250.1
8123551.0;03;80.0
8123693.0;05;306.37
8123817.0;05;184.06
8123863.0;05;422.45
8123867.0;04;111.48
8123901.0;03;99.18
8123979.0;05;44.21
8124083.0;03;99.06
8124173.0;01;80.52000000000001
8124201.0;01;204.29999999999998
8124221.0;01;339.36
8124415.0;01;84.87
8124435.0;01;386.8
8124495.0;05;48.77
8124503.0;01;98.08
8124531.0;01;483.28
8124725.0;01;71.4
8125055.0;01;54.77
8125183.0;01;215.6
8125225.0;01;11.66
8125399.0;04;108.4
8125465.0;04;57.2
8125503.0;01;58.32
8125721.0;01;372.52
8125725.0;01;372.84
8125955.0;01;231.12
8126051.0;04;114.07
8126157.0;14;77.79
8126299.0;04;31.11
8126301.0;01;31.17
8126437.0;01;379.36
8126519.0;01;34.25
8126521.0;01;68.6
8126527.0;01;69.5
8126533.0;01;34.92
8126565.0;01;130.6
8126565.0;05;65.3
8126749.0;01;38.82
8193519.0;01;37.0
8193847.0;09;50.0
8194131.0;01;393.0
8194241.0;04;367.0
8194257.0;05;746.0
8194269.0;04;593.0
8194277.0;03;750.0
8194431.0;07;100.0
8194431.0;03;352.0
8194495.0;04;406.0
8194531.0;05;1830.0
8194703.0;01;136.0
8194703.0;04;281.0
8194715.0;03;862.0
8194731.0;16;7184.0
8194919.0;03;900.0
8195235.0;08;350.0
8195247.0;05;4434.0
8195253.0;05;1784.0
8195333.0;05;50.0
8195397.0;05;2246.0
8195413.0;03;3680.0
8195413.0;09;1500.0
8195909.0;01;204.0
8195919.0;01;95.0
8195993.0;09;147.0
8196641.0;09;209.0
8196681.0;09;306.0
8196719.0;05;554.0
8196719.0;03;200.0
8196805.0;09;97.0
8196961.0;13;217.0
8205487.0;04;294.8
8205781.0;01;1399.95
8206155.0;09;7539.8
8206303.0;01;697.77
8207213.0;09;119.82
8207215.0;09;119.9
8207293.0;03;97.14
8314881.0;03;897.4
8317213.0;01;1701.45
8319083.0;03;2828.4
8319312.0;13;40506.46
8332484.0;13;20.0
8332484.0;04;59.0
8332632.0;06;479.0
8332642.0;06;393.0
8332818.0;01;60.0
8333066.0;04;4.0
8333292.0;01;10.0
8333454.0;14;820.0
8333462.0;03;3045.0
8333472.0;05;300.0
8333472.0;03;2668.0
8333596.0;01;100.0
8333650.0;01;206.0
8333778.0;01;192.0
8333882.0;05;82.0
8334578.0;16;7.0
8334580.0;16;14.0
8334614.0;04;22.0
8334742.0;04;128.0
8335034.0;04;19.0
8335112.0;04;23.0
8335116.0;16;23.0
8335490.0;16;153.0
8335512.0;01;152.0
8335546.0;16;365.0
8340934.0;05;235.11
8340990.0;05;200.31
8341026.0;04;21.01
8341048.0;03;263.13
8341058.0;09;271.23
8341060.0;05;267.43
8341078.0;01;31.26
8341082.0;14;32.55
8341146.0;04;822.04
8341152.0;06;1947.6599999999999
8341152.0;03;1355.66
8341198.0;03;262.0
8341208.0;05;1923.18
8341212.0;09;7209.42
8341244.0;05;1707.02
8341252.0;03;1334.0
8341252.0;04;1566.85
8341294.0;09;15894.08
8341502.0;14;8.53
8343301.0;03;76.0
8343397.0;04;31.0
8343409.0;01;33.0
8345427.0;05;2030.0
8345431.0;03;1216.0
8346345.0;03;314.0
8346607.0;07;160.0
8347223.0;04;5650.0
8347419.0;16;1000.0
8347639.0;04;12.0
8347823.0;04;25.0
8348053.0;05;29.33
8348091.0;14;63.0
8348883.0;14;47.0
8350147.0;14;6.0
8411330.0;07;353.93
8461148.0;03;303.56
8461150.0;01;78.57
8461254.0;20;649.32
8461288.0;07;27.18
8461344.0;01;527.3
8461366.0;09;106.31
8461386.0;07;151.94
8461394.0;03;445.42
8461464.0;01;18.21
8461472.0;05;162.68
8461484.0;01;530.08
8461580.0;07;161.74
8461590.0;05;250.0
8461594.0;07;374.14
8461606.0;09;160.0
8461610.0;09;194.99
8461630.0;01;22.88
8461712.0;01;109.43
8461728.0;05;320.34000000000003
8461746.0;01;164.93
8461756.0;01;210.16
8461762.0;06;69.64
8461768.0;09;407.95
8461778.0;01;1130.0
8461778.0;04;200.0
8461792.0;01;27.72
8461800.0;05;32.49
8461886.0;01;111.49
8461916.0;01;501.98
8461918.0;03;171.73
8461932.0;05;442.14
8461936.0;05;574.56
8461950.0;01;80.39
8462004.0;05;86.63
8462022.0;03;112.84
8462036.0;07;113.15
8462052.0;05;175.58
8462070.0;01;81.68
8462086.0;03;351.6
8462090.0;03;507.96
8462104.0;07;200.0
8462106.0;03;225.82
8462128.0;01;261.42
8462184.0;01;114.88
8462208.0;01;181.72
8462210.0;01;182.23
8462216.0;03;183.95
8462228.0;01;187.71
8462244.0;03;560.48
8462246.0;07;82.0
8462246.0;03;82.0
8462248.0;03;364.78
8462248.0;07;200.0
8462262.0;01;5705.6
8462268.0;01;106.62
8462274.0;01;54.08
8462276.0;01;172.0
8462282.0;01;110.8
8462306.0;07;469.75
8462360.0;03;118.3
8462382.0;07;193.51
8462386.0;07;195.27
8462390.0;09;195.48
8462402.0;05;726.3
8462410.0;09;318.09
8462414.0;09;245.39
8462416.0;09;520.86
8462418.0;07;777.96
8462420.0;09;163.0
8462422.0;03;800.0
8462424.0;09;743.33
8462428.0;09;355.5
8462452.0;01;59.42
8462484.0;01;272.82
8462508.0;02;366.48
8462536.0;03;155.36
8462542.0;01;200.91
8462548.0;05;201.6
8462558.0;03;203.03
8462560.0;01;203.86
8462562.0;03;203.92
8462566.0;01;510.5
8462568.0;01;805.64
8462576.0;09;466.21
8462580.0;09;231.24
8462584.0;03;486.35
8462594.0;04;1962.82
8462598.0;09;500.06
8462628.0;01;125.9
8462634.0;01;253.56
8462638.0;02;770.42
8462650.0;01;370.58
8462714.0;07;207.45
8462716.0;01;207.71
8462726.0;03;213.67
8462746.0;09;621.0
8462756.0;05;76.0
8462758.0;03;274.0
8462762.0;10;900.0
8462770.0;01;128.38
8462890.0;01;229.7
8462896.0;09;722.21
8463036.0;09;427.05
8463048.0;03;473.36
8463050.0;03;170.12
8463068.0;01;70.12
8463124.0;01;195.38
8463130.0;01;98.1
8463178.0;07;219.78
8463178.0;09;250.0
8463184.0;03;100.92
8463186.0;16;253.09
8463186.0;01;1701.6299999999999
8463190.0;03;254.9
8463194.0;07;71.96
8463212.0;09;72.61
8463264.0;03;99.73
8463270.0;07;99.9
8463292.0;07;263.9
8463308.0;01;1044.52
8463322.0;16;257.52
8463322.0;09;131.52
8463322.0;07;125.52
8463324.0;01;214.38
8463336.0;07;271.76
8463366.0;01;225.60000000000002
8463372.0;01;150.76
8463394.0;01;151.03
8463420.0;01;279.32
8463426.0;01;270.9
8463444.0;05;142.31
8463454.0;09;276.38
8463458.0;07;148.13
8463458.0;03;60.0
8463472.0;09;289.11
8463474.0;07;289.76
8463476.0;01;1211.5
8463480.0;05;197.11
8463484.0;07;293.4
8463524.0;01;77.0
8463532.0;01;154.92
8463540.0;01;102.29
8463556.0;06;308.25
8463570.0;03;400.52
8463598.0;01;432.15000000000003
8463614.0;03;251.10000000000002
8463624.0;01;294.32
8463626.0;09;296.46
8463638.0;01;601.36
8476662.0;03;282.0
8476670.0;09;127.0
8476742.0;03;285.0
8476786.0;04;249.0
8476862.0;01;294.0
8477126.0;08;370.0
8477196.0;01;108.0
8477248.0;03;706.0
8477420.0;03;75.0
8477574.0;20;12580.0
8477618.0;01;1128.0
8477712.0;20;66921.0
8477838.0;03;15.0
8477892.0;03;83.0
8477970.0;05;29.0
8492091.0;05;113.0
8492373.0;01;160.0
8492497.0;03;666.0
8492621.0;03;783.0
8492683.0;01;118.0
8492689.0;01;177.0
8492769.0;01;285.0
8492851.0;03;77.0
8492889.0;03;1308.0
8493053.0;05;696.0
8493269.0;03;64.0
8493295.0;01;82.0
8493479.0;20;2690.0
8493485.0;03;524.0
8493485.0;04;3638.0
8493613.0;03;960.0
8494001.0;01;4.0
8533826.0;03;561.0
8549026.0;01;137.13
8549192.0;01;165.52
8549356.0;03;70.0
8549438.0;01;49.7
8549646.0;01;221.02
8549666.0;01;14.77
8550392.0;03;66.6
8550572.0;01;532.4399999999999
8550592.0;01;25.14
8550636.0;03;161.31
8550864.0;03;420.76
8550888.0;01;28.15
8550934.0;03;54.71
8551102.0;05;99.69
8551196.0;01;31.84
8551256.0;02;178.7
8551474.0;01;69.84
8552250.0;05;251.67000000000002
8552448.0;03;60.04
8552560.0;07;84.42
8552694.0;07;127.07
8552718.0;01;511.96
8552816.0;03;144.92
8552836.0;01;241.74
8553030.0;03;129.58
8553094.0;01;81.67
8553334.0;01;423.92
8553376.0;03;265.6
8553444.0;01;45.21
8553634.0;01;94.67
8553810.0;01;47.15
8553962.0;06;509.38
8554046.0;09;282.29
8554092.0;03;327.36
8554190.0;09;359.46
8554372.0;03;50.0
8554406.0;09;401.0
8554466.0;01;1808.56
8554466.0;07;400.0
8554486.0;05;213.0
8554486.0;09;600.0
8554608.0;09;201.82
8554616.0;09;103.0
10653349.0;14;10.0
10653773.0;01;12.0
10654047.0;01;25.0
10654157.0;04;6.17
10654173.0;04;165.0
10654207.0;01;7.0
10654553.0;01;8.0
10654563.0;01;8.0
10654617.0;04;15.0
10654619.0;04;89.0
10654627.0;04;13.0
10654633.0;01;2.0
10654925.0;03;76.0
10655871.0;01;4.0
10655905.0;14;7.41
10656119.0;04;104.0
10656341.0;04;21.0
10656361.0;09;6.0
10657781.0;05;387.26
10657795.0;14;114.62
10658251.0;05;25.95
10658467.0;01;1.05
10658573.0;01;673.0800000000002
10658609.0;09;54.0
10658609.0;04;54.0
10658629.0;04;40.0
10658633.0;04;137.49
10658643.0;01;228.4
10658703.0;14;6.0
10658787.0;01;6.0
10658855.0;01;8.0
10658929.0;01;13.81
10658937.0;01;47.68
10659001.0;01;29.2
10659017.0;01;9.44
10659021.0;01;6.82
10659061.0;01;14.42
10659099.0;04;29.92
10659101.0;01;4.63
10659113.0;16;4.85
10659165.0;01;3.97
10659279.0;16;7.03
10659281.0;01;5.69
10659283.0;16;61.21
10659405.0;01;9.68
10659565.0;14;8.0
10659677.0;01;6.0
10659685.0;04;63.0
10659701.0;01;3.51
10659711.0;01;9.0
10659811.0;04;7.19
10659877.0;04;8.5
10659895.0;03;26.0
10659917.0;03;360.0
10659939.0;01;25.0
10660059.0;01;32.0
10971221.0;01;69.0
10971364.0;01;83.29
10971392.0;01;19.0
10971601.0;01;10.0
10995661.0;01;6.61
10995727.0;01;161.14
10995731.0;03;16.92
10996489.0;09;509.6099999999999
10996493.0;01;95.76
10996913.0;03;127.95
10996919.0;01;312.65
10997037.0;06;30.73
10997105.0;03;2.92
10997109.0;03;182.85
10997145.0;01;164.9
11006654.0;01;223.36
11006656.0;01;610.0899999999999
11006658.0;01;443.88
11006660.0;01;1267.59
11006662.0;01;333.48
11188484.0;03;830.0
11188486.0;09;292.0
11188542.0;01;4.0
11188545.0;04;14.0
11188584.0;01;634.68
11188638.0;14;36.0
11188803.0;04;5.0
11189035.0;01;25.66
11189094.0;01;1085.8200000000002
11189107.0;05;83.63
11189349.0;01;216.02
11189350.0;09;876.48
11189390.0;01;6.0
11189392.0;01;7.0
11189396.0;01;4.0
11189402.0;09;37.0
11189408.0;04;24.0
11189422.0;01;7.0
11189501.0;14;14.0
11189530.0;14;15.0
11189531.0;09;14.0
11189565.0;05;97.0
11189566.0;04;9.0
11189567.0;04;11.0
11189656.0;05;561.89
11189852.0;14;66.0
11189853.0;14;8.0
11189854.0;14;9.0
11189855.0;14;2.0
11189856.0;14;11.0
11189857.0;14;8.0
11189858.0;14;10.0
11189859.0;14;6.0
11189860.0;14;8.0
11189861.0;14;3.0
11189862.0;14;6.0
11189863.0;14;6.0
11189864.0;14;5.0
11189895.0;03;10985.5
11189954.0;01;1818.84
11189955.0;03;702.97
11189977.0;14;4.95
11189986.0;05;111.21
11190012.0;01;38.0
11190258.0;06;957.5
11190259.0;16;300.0
11190259.0;07;150.0
11190328.0;04;26.0
11190330.0;04;29.0
11190331.0;01;16.0
11190349.0;16;56.8
11190391.0;01;1.52
11190410.0;07;7757.36
11190422.0;03;18190.7
11190425.0;11;919.71
11190535.0;03;1030.0
11190535.0;04;459.0
11190564.0;14;13.8
11190565.0;14;11.92
11190650.0;03;460.0
11190695.0;14;66.0
11190696.0;14;19.0
11190697.0;14;144.0
11190978.0;05;4592.0
11190978.0;09;8976.0
11190978.0;03;1400.0
11191321.0;01;36.28
11191375.0;03;942.0
11191377.0;05;2530.0
50004583.0;07;5998.0
153176673.0;03;4092.0
153176782.0;03;300.0
153176794.0;01;319.9
153176908.0;01;8.0
153177222.0;01;3.0
153177223.0;14;55.0
153177224.0;14;27.0
153177287.0;13;447.0
153177287.0;03;1788.0
153177288.0;05;679.0
153177469.0;01;4.0
153177470.0;01;7.0
153177485.0;07;69.0
153177491.0;09;14.0
153177516.0;01;4.0
153177517.0;01;9.0
153177519.0;01;1.0
153177539.0;09;5834.0
153177595.0;01;5.0
153177599.0;01;4.0
153177670.0;16;7.0
153177699.0;01;52.82
153177721.0;01;1.83
153177812.0;05;93.19
153177828.0;04;8.67
153177829.0;04;9.08
153177834.0;11;97.87
153177838.0;01;4.68
153177859.0;14;15.0
153177860.0;14;28.0
153177861.0;04;54.0
153177862.0;01;30.0
153177863.0;01;14.0
153177865.0;01;52.0
153177866.0;01;37.0
153177867.0;01;34.0
153177960.0;01;3.6
153177961.0;01;27.13
153178162.0;01;3.86
153178229.0;05;515.0
153178230.0;01;7.0
153178450.0;01;20.0
153178453.0;01;8.0
153178469.0;01;127.84
153178473.0;01;43.11
153178531.0;14;10.0
153178785.0;01;7.77
153178796.0;04;8.12
153178913.0;04;98.0
153178914.0;04;55.0
153178933.0;14;5.0
153178934.0;14;6.0
153179167.0;01;32.64
153179469.0;07;13.33
153179557.0;01;351.51
153179720.0;01;160.12
153179723.0;09;322.32
153179724.0;01;685.08
153179725.0;13;755.1800000000001
153179727.0;09;257.52
153179867.0;01;453.36
153730396.0;01;7.0
153730397.0;04;7.0
153730443.0;09;30.46
153730510.0;01;14.0
153730542.0;09;11.0
153730543.0;09;10.0
153730544.0;01;11.0
153730627.0;01;96.0
153730656.0;16;52.0
153730706.0;16;142.85
153730728.0;01;236.0
153730728.0;07;472.0
153730988.0;01;39.53
153730993.0;01;285.03
153731005.0;01;1280.44
153731006.0;04;100.43
155069295.0;11;2032.57
155069296.0;11;1213.18
155069399.0;01;15.77
155069405.0;05;23.0
155069490.0;06;198.0
155069535.0;14;135.0
155069690.0;09;875.0
155070823.0;09;40.0
155071085.0;05;266.0
155071093.0;03;940.0
156780939.0;06;190.0
156780991.0;06;8305.0
156781061.0;01;1311.9
156781068.0;05;300.0
156781068.0;07;580.0
156781070.0;05;753.15
156781228.0;13;890.0
156781229.0;13;204.0
156781230.0;07;1000.0
156781230.0;09;1833.0
156781323.0;01;269.96999999999997
156781329.0;16;422.34
156781373.0;04;18.0
156781466.0;01;9.19
156781566.0;01;12.38
156781567.0;01;8.37
156781591.0;01;9.07
156781592.0;01;9.68
156781593.0;01;2.73
156781810.0;05;592.0
157560268.0;14;2964.0
157560337.0;01;160.61
157560508.0;04;14.0
157579000.0;01;285.0
157579011.0;05;773.0
157579011.0;03;347.41
157579012.0;05;1400.0
157579013.0;05;851.21
157579015.0;14;39.0
157579070.0;04;14.0
157579118.0;03;600.0
157579129.0;13;1000.0
157579129.0;03;5845.699999999998
157579164.0;04;132.0
157579236.0;01;38.0
157579237.0;04;862.0
157579259.0;16;30.59
157579304.0;09;341.67999999999995
157579318.0;01;36.0
157686719.0;03;164.0
157686729.0;14;26.0
157686774.0;03;300.0
157686774.0;07;300.0
157686808.0;03;458.0
157686809.0;03;530.0
157686956.0;03;392.0
157686957.0;01;11.0
157686976.0;09;564.0
157686990.0;01;819.4
157687002.0;01;64.67
157687102.0;07;700.0
157687105.0;04;1721.9
157687106.0;04;2972.47
157687107.0;04;2657.06
157687112.0;07;549.5
157687113.0;09;366.02
157687153.0;14;11.23
157687369.0;04;46.0
157687379.0;14;18.0
157687380.0;03;103.0
157687479.0;01;17.0
157687482.0;01;12.0
157687483.0;01;12.0
157687496.0;05;90.0
157704677.0;03;1674.0
157704678.0;04;4558.0
157704679.0;13;190.0
157704680.0;04;394.0
157704681.0;09;424.0
157705018.0;03;300.0
157705018.0;09;850.0
157705018.0;07;700.0
157705019.0;01;28.0
157705021.0;03;1984.0
157705022.0;01;26.0
157705023.0;14;36.0
157705027.0;01;26.0
157717986.0;05;4000.0
157717986.0;04;3867.0
157718091.0;01;119.34
157718894.0;01;5.87
157718941.0;04;906.77
157719098.0;04;374.0
157719197.0;03;260.0
157719197.0;04;673.0
157719213.0;05;79.95
157719245.0;04;1104.0
157719397.0;01;19.55
157719398.0;01;21.48
157719399.0;01;17.69
157719400.0;01;19.53
157719423.0;05;38.35
157719424.0;03;114.0
157719522.0;01;56.4
157719698.0;01;16.89
157719699.0;01;19.23
157719700.0;01;16.17
157719709.0;05;18.49
157719829.0;07;200.0
157719913.0;04;845.22
157720021.0;05;131.63
157720202.0;04;887.1
157720248.0;03;1000.0
157720252.0;03;644.0
157720256.0;09;318.0
157720804.0;01;480.92
157720833.0;01;175.44
157720839.0;04;31.79
157720844.0;09;94.93
157720849.0;05;9232.0
157720849.0;03;1937.81
157720854.0;01;34.59
157720863.0;01;206.78
157720869.0;01;147.2
157720877.0;01;232.66
157720879.0;03;70.1
157720884.0;01;65.32
157720978.0;01;10710.699999999999
157721040.0;03;24.65
157721213.0;01;4.0
157721219.0;09;98.0
157721220.0;01;726.0
157721221.0;01;184.0
157721225.0;05;270.0
157721226.0;04;226.0
157721749.0;09;103.07
157721787.0;05;1087.0
157721787.0;03;1113.17
157721788.0;16;363.0
157721788.0;08;1542.0
157721789.0;04;824.8699999999999
157721791.0;04;1100.0
157721794.0;05;245.01999999999998
157721794.0;07;845.02
157721800.0;03;178.61
157721803.0;04;547.52
157721806.0;09;76.1
157721810.0;04;134.42
157721813.0;04;44.89
157721815.0;03;214.0
157721819.0;04;1846.98
157721822.0;03;987.96
157721822.0;04;313.0
157721824.0;03;549.5899999999999
157721824.0;04;270.0
157721826.0;04;545.0
163870364.0;01;8.0
163870382.0;13;380.0
163870415.0;14;8.0
163870462.0;01;4428.0
163870480.0;14;28.0
163870481.0;14;26.0
163870483.0;14;23.0
163870487.0;03;1057.0
163870528.0;06;3945.0
163870535.0;01;1230.0
163870536.0;01;978.0
163870542.0;06;5852.0
163870555.0;01;1058.0
163870569.0;01;1468.0
163870570.0;03;9560.0
163870723.0;14;8.06
163870742.0;01;9.0
163870759.0;07;9566.4
163870763.0;01;6893.119999999999
163870764.0;01;6424.0
163870775.0;04;138.66
163870822.0;01;2.0
163870827.0;06;5.26
163870889.0;01;13.0
163870893.0;03;118.0
163870904.0;06;6691.66
163870932.0;03;23.0
163870937.0;01;3450.0
163870937.0;09;200.0
163870937.0;07;350.0
163870955.0;01;4208.0
163870956.0;01;2562.0
163870976.0;04;1700.0
163870977.0;03;2077.0
163870977.0;04;3381.0
163870980.0;05;200.0
163870980.0;03;700.0
163870980.0;04;3171.0
163870998.0;01;7455.760000000002
163871013.0;01;2569.0
163871291.0;06;2090.0
163871292.0;01;688.0
163871301.0;05;739.22
163871346.0;01;12.0
163871442.0;05;1528.0
163871442.0;03;1965.0
