id_bat;area;level_all;SP;id_block;nomenclature;regroupement_fill;area_occ;source;date_insert;date_out
721055;422.12;4.0;1213.3545134069905;1548;01.00.00.00;logement;;oip;2024-09-18 15:39;
721055;422.12;4.0;1213.3545134069905;1548;11.07.00.00;équipements;;bxl_social;2024-09-18 15:52:00;
721055;422.12;4.0;1213.3545134069905;1548;06.01.01.00;équipements;;petite_enfance;2024-09-18 15:53;
385094;76.29;3.0;180.844681374393;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
813340;114.46;3.0;242.88702343633213;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
120324;245.2;4.0;593.3258388175527;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
196751;339.17;3.0;563.3380124594948;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
196751;339.17;3.0;563.3380124594948;1548;01.00.00.00;logement;;oip;2024-09-18 15:39;
71708;112.65;5.0;494.0427765617404;1547;;;;;;
16035;318.46;1.0;318.46056682928463;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
16035;318.46;1.0;318.46056682928463;1547;01.00.00.00;logement;;oip;2024-09-18 15:39;
16035;318.46;1.0;318.46056682928463;1547;03.00.00.00;bureau;100.0;ob40;2024-12-16 14:36:00;
16035;318.46;1.0;318.46056682928463;1547;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
973390;73.6;3.0;220.1619578315988;1545;05.00.00.99;commerce;;hub;2024-10-17 15:01:00;
920555;33.49;4.0;133.94490402300275;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
920555;33.49;4.0;133.94490402300275;1547;05.08.05.01;commerce;;hub;2024-10-17 15:01:00;
991412;92.11;3.0;243.3718325187576;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
991412;92.11;3.0;243.3718325187576;1547;05.08.05.06;commerce;;hub;2024-10-17 15:01:00;
654403;122.86;3.0;290.2187801876492;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
654403;122.86;3.0;290.2187801876492;1547;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
871878;54.42;3.0;163.2709610671019;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
824656;58.71;4.0;211.31154657091253;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
572724;79.65;3.0;199.449383476741;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
412490;112.93;4.0;365.3495872169105;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
240324;88.81;3.0;222.98500284046423;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
908783;121.24;4.0;353.5513786175413;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
800347;105.53;4.0;313.54419600556554;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
642330;113.6;4.0;369.5754976997219;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
642330;113.6;4.0;369.5754976997219;1547;01.00.00.00;logement;;oip;2024-09-18 15:39;
688541;69.8;4.0;234.93060453512047;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
811661;72.23;4.0;288.9308841110587;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
604425;96.06;4.0;320.5399709738895;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
329257;86.4;4.0;304.91339657227167;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
913334;90.4;3.0;248.9834753094131;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
492991;53.17;3.0;159.51510741669006;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
810983;158.81;3.0;469.2303050799132;1545;06.02.03.00;équipements;;dico_ecole;2024-09-18 15:53;
357199;80.19;4.0;232.40342100511992;1545;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
357199;80.19;4.0;232.40342100511992;1545;05.08.05.01;commerce;;hub;2024-10-17 15:01:00;
449110;62.85;5.0;259.09500231191726;1545;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
449110;62.85;5.0;259.09500231191726;1545;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
449110;62.85;5.0;259.09500231191726;1545;11.07.00.00;équipements;;bxl_social;2024-09-18 15:52:00;
449110;62.85;5.0;259.09500231191726;1545;06.02.09.00;équipements;;bxl_social;2025-03-13 11:36:00;
994725;54.73;3.0;164.21009939557058;1545;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
994725;54.73;3.0;164.21009939557058;1545;05.08.02.04;commerce;;hub;2024-10-17 15:01:00;
994725;54.73;3.0;164.21009939557058;1545;06.02.09.00;équipements;;bxl_social;2025-03-13 11:36:00;
137437;90.77;3.0;244.08826457076265;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
27225;64.65;4.0;207.80127596010573;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
243489;95.1;3.0;213.38611384018807;1545;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
653892;78.46;4.0;313.66028896276447;1545;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
653892;78.46;4.0;313.66028896276447;1545;05.03.02.07;commerce;;hub;2024-10-17 15:01:00;
653892;78.46;4.0;313.66028896276447;1545;05.06.04.01;commerce;;hub;2024-10-17 15:01:00;
507875;299.3;6.0;1716.3534720438834;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
507875;299.3;6.0;1716.3534720438834;1547;01.00.00.00;logement;;oip;2024-09-18 15:39;
507875;299.3;6.0;1716.3534720438834;1547;05.03.01.02;commerce;;hub;2024-10-17 15:01:00;
507875;299.3;6.0;1716.3534720438834;1547;05.06.02.03;commerce;;hub;2024-10-17 15:01:00;
566140;103.56;2.0;142.60691817296865;1547;;;;;;
384259;376.94;6.0;1594.7260382092445;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
384259;376.94;6.0;1594.7260382092445;1547;05.01.01.09;commerce;;hub;2024-10-17 15:01:00;
356600;200.85;5.0;875.1871154051123;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
989600;130.03;2.0;259.5085635518002;1547;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
468349;678.82;5.0;3137.911832546567;1547;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
772924;283.35;5.0;847.141139406049;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
772924;283.35;5.0;847.141139406049;1547;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
124286;215.93;5.0;814.4962463453833;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
124286;215.93;5.0;814.4962463453833;1547;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
297044;251.4;4.0;613.1582086969307;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
297044;251.4;4.0;613.1582086969307;1547;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
222899;20.83;;20.82828101558452;1547;01.50.00.00;logement;;annexe;2025-03-27 15:10;
640521;120.08;4.0;330.51900130879824;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
101590;214.78;7.0;1289.0770397431234;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
101590;214.78;7.0;1289.0770397431234;1547;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
634026;977.94;6.0;4305.815463514748;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
212936;103.32;4.0;413.299349323541;1547;;;;;;
201839;74.7;3.0;173.3153330661631;1551;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
930661;404.59;5.0;1989.6391312667315;1504;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
930661;404.59;5.0;1989.6391312667315;1504;05.01.02.01;commerce;;hub;2024-10-17 15:01:00;
930661;404.59;5.0;1989.6391312667315;1504;03.00.00.00;bureau;455.0;ob40;2024-12-16 14:36:00;
578086;53.11;3.0;158.7530556969267;1555;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
915223;31.59;1.0;31.585739417585703;1555;;;;;;
858630;47.91;3.0;143.55400974998656;1555;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
258186;79.91;3.0;231.30918217115507;1551;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
213332;110.28;3.0;270.38964795028687;1551;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
156619;120.26;5.0;511.906719763434;1551;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
15267;19.9;3.0;56.95659096254653;1555;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
251511;84.55;3.0;224.19213541912552;1551;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
256258;135.21;3.0;310.31186466725933;1551;;;;;;
96543;68.36;4.0;270.2331730271532;1555;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
533688;34.97;3.0;102.97429140383764;1555;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
666952;43.65;1.0;43.64664982006677;1555;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
760443;140.77;4.0;472.9730099530623;1551;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
581373;20.2;1.0;20.20124799375167;1551;01.50.00.00;logement;;annexe;2025-03-27 15:10;
922227;304.47;3.0;809.7781760695527;1497;05.03.02.07;commerce;;hub;2024-10-17 15:01:00;
385428;113.98;3.0;305.9850559463737;1497;;;;;;
219873;55.52;3.0;164.41857513015466;1497;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
342068;83.18;3.0;218.6741392543105;1497;;;;;;
383139;128.6;4.0;504.6986110491616;1504;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
383139;128.6;4.0;504.6986110491616;1504;13.00.00.00;équipements;;spots;2024-09-18 15:44;
383139;128.6;4.0;504.6986110491616;1504;05.06.01.01;commerce;;hub;2024-10-17 15:01:00;
383139;128.6;4.0;504.6986110491616;1504;03.07.00.00;bureau;461.0;ob40;2024-12-16 14:36:00;
934257;181.09;6.0;960.1473114370948;1504;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
934257;181.09;6.0;960.1473114370948;1504;05.01.02.01;commerce;;hub;2024-10-17 15:01:00;
847996;746.63;6.0;3636.9539223544334;1497;13.02.00.00;équipements;;osm_amenity_point;2024-11-14 15:17;
898592;282.78;2.0;405.3320797162299;1497;;;;;;
75393;851.34;6.0;3871.571099224322;1497;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
782311;792.26;6.0;2570.574122214679;1497;11.05.00.00;équipements;;osm_amenity_point;2024-11-14 15:17;
782311;792.26;6.0;2570.574122214679;1497;11.05.00.00;équipements;;poi;2025-04-08 12:47;
137006;640.14;6.0;3539.2686540556533;1497;03.00.00.00;bureau;240.0;ob40;2024-12-16 14:36:00;
137006;640.14;6.0;3539.2686540556533;1497;03.04.00.00;bureau;240.0;ob40;2024-12-16 14:36:00;
137006;640.14;6.0;3539.2686540556533;1497;03.05.01.00;bureau;605.0;ob40;2024-12-16 14:36:00;
137006;640.14;6.0;3539.2686540556533;1497;13.02.00.00;équipements;;osm_amenity_point;2024-11-14 15:17;
40920;123.05;6.0;658.2095751808478;1497;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
40920;123.05;6.0;658.2095751808478;1497;03.05.05.00;bureau;625.0;ob40;2024-12-16 14:36:00;
411303;982.43;5.0;3707.764139823757;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
975324;21.42;1.0;21.415090537830945;1548;01.50.00.00;logement;;annexe;2025-03-27 15:10;
731927;185.68;3.0;530.811818806386;1551;;;;;;
748376;52.97;3.0;158.92199270685393;1551;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
895269;406.57;3.0;1218.9943261451576;1497;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
42135;325.2;3.0;975.7171477311674;1497;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
626464;227.02;5.0;1011.2793045770768;1497;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
626464;227.02;5.0;1011.2793045770768;1497;05.08.06.01;commerce;;hub;2024-10-17 15:01:00;
53821;117.91;5.0;419.2134047418375;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
906345;83.06;4.0;253.9824472307312;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
480789;1231.54;6.0;6771.366955583335;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
29595;126.12;4.0;327.7154534624965;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
715258;71.37;4.0;285.476793590775;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
581706;93.86;3.0;219.63150928122693;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
570614;17.56;1.0;17.55509999866665;1548;01.50.00.00;logement;;annexe;2025-03-27 15:10;
734379;62.65;4.0;250.60713382688087;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
269658;63.12;3.0;157.4139143479585;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
563266;75.2;4.0;251.58072021595848;1548;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
840017;35.41;4.0;136.13638834295375;1548;;;;;;
118909;117.95;6.0;707.7211573941532;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
356318;182.03;5.0;853.4914250353739;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
356318;182.03;5.0;853.4914250353739;1547;05.02.02.01;commerce;;hub;2024-10-17 15:01:00;
973777;100.44;4.0;288.3848291568784;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
973777;100.44;4.0;288.3848291568784;1547;05.08.05.01;commerce;;hub;2024-10-17 15:01:00;
762860;80.04;4.0;265.75210540986654;1547;05.08.05.01;commerce;;hub;2024-10-17 15:01:00;
892255;108.55;4.0;294.1719714711848;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
892255;108.55;4.0;294.1719714711848;1547;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
836896;220.47;3.0;438.6478566523318;1547;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
836896;220.47;3.0;438.6478566523318;1547;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
773949;69.24;3.0;178.49380764098163;1542;;;;;;
391861;530.07;2.0;961.7160209134516;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
391861;530.07;2.0;961.7160209134516;1647;16.01.01.00;équipements;;kadaster_sport;2024-10-14 14:16;
391861;530.07;2.0;961.7160209134516;1647;11.07.00.00;équipements;;bxl_social;2024-09-18 15:52:00;
932356;12150.01;5.0;37692.7068219254;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
932356;12150.01;5.0;37692.7068219254;1647;16.01.13.00;;;kadaster_sport;2024-10-14 14:16;
932356;12150.01;5.0;37692.7068219254;1647;05.08.06.03;commerce;;spots;2024-09-18 15:44;
932356;12150.01;5.0;37692.7068219254;1647;06.02.09.00;équipements;;bxl_social;2025-03-13 11:36:00;
932356;12150.01;5.0;37692.7068219254;1647;06.02.08.00;équipements;;campus;2024-09-18 15:53;
932356;12150.01;5.0;37692.7068219254;1647;06.02.03.00;équipements;;dico_ecole;2024-09-18 15:53;
932356;12150.01;5.0;37692.7068219254;1647;06.02.06.00;équipements;;osm_building_poly;2024-11-14 15:17;
932356;12150.01;5.0;37692.7068219254;1647;06.02.00.00;équipements;;poi;2025-04-08 12:47;
932356;12150.01;5.0;37692.7068219254;1647;13.01.02.00;équipements;;poi;2025-04-08 12:47;
932356;12150.01;5.0;37692.7068219254;1647;16.00.00.00;équipements;;poi;2025-04-08 12:47;
553022;838.42;2.0;1505.8466592220818;1647;06.02.08.00;équipements;;campus;2024-09-18 15:53;
553022;838.42;2.0;1505.8466592220818;1647;06.02.03.00;équipements;;dico_ecole;2024-09-18 15:53;
553022;838.42;2.0;1505.8466592220818;1647;16.00.00.00;équipements;;poi;2025-04-08 12:47;
751574;51.34;3.0;125.6351532040584;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
765682;298.23;3.0;691.0939038568448;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
765682;298.23;3.0;691.0939038568448;1542;05.04.03.02;commerce;;hub;2024-10-17 15:01:00;
716081;296.95;3.0;654.6853073618108;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
716081;296.95;3.0;654.6853073618108;1542;05.03.04.08;commerce;;hub;2024-10-17 15:01:00;
631966;161.2;3.0;483.5898777581334;1542;;;;;;
370119;44.97;4.0;176.42279627108985;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
660686;94.86;4.0;372.6356448828859;1542;;;;;;
652357;468.93;4.0;1972.1799173075945;1539;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
652357;468.93;4.0;1972.1799173075945;1539;11.02.00.00;équipements;;bxl_social;2024-09-18 15:52:00;
742204;56.04;3.0;143.9221298148833;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
490609;48.06;3.0;131.3798721345361;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
869228;49.26;3.0;126.7228924558664;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
600691;48.04;3.0;117.64098137054025;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
550906;48.77;3.0;126.62885696382546;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
200135;63.03;4.0;210.3324284618808;1545;05.02.01.02;commerce;;hub;2024-10-17 15:01:00;
206758;98.68;4.0;291.9399936520186;1545;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
206758;98.68;4.0;291.9399936520186;1545;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
43617;142.74;3.0;348.90330540347924;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
43617;142.74;3.0;348.90330540347924;1542;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
401987;154.25;3.0;326.6645403766802;1542;05.02.01.04;commerce;;hub;2024-10-17 15:01:00;
926229;169.44;3.0;343.0294373270048;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
926229;169.44;3.0;343.0294373270048;1542;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
152066;246.97;3.0;564.0679118291579;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
152066;246.97;3.0;564.0679118291579;1542;05.02.01.02;commerce;;hub;2024-10-17 15:01:00;
152066;246.97;3.0;564.0679118291579;1542;03.04.00.00;bureau;90.0;ob40;2024-12-16 14:36:00;
574450;49.0;5.0;235.0605444788324;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
574450;49.0;5.0;235.0605444788324;1542;05.02.03.03;commerce;;hub;2024-10-17 15:01:00;
574450;49.0;5.0;235.0605444788324;1542;05.02.05.01;commerce;;hub;2024-10-17 15:01:00;
15756;82.56;4.0;320.3437259002648;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
15756;82.56;4.0;320.3437259002648;1542;05.02.03.11;commerce;;hub;2024-10-17 15:01:00;
896072;92.48;6.0;471.0537531679881;1545;05.02.03.06;commerce;;hub;2024-10-17 15:01:00;
896072;92.48;6.0;471.0537531679881;1545;05.02.01.02;commerce;;hub;2024-10-17 15:01:00;
763758;172.45;4.0;408.1353808572033;1542;05.03.04.08;commerce;;hub;2024-10-17 15:01:00;
763758;172.45;4.0;408.1353808572033;1542;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
881300;72.61;3.0;193.7822162522145;1545;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
881300;72.61;3.0;193.7822162522145;1545;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
733668;124.52;3.0;313.3075702547608;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
733668;124.52;3.0;313.3075702547608;1542;05.02.01.04;commerce;;hub;2024-10-17 15:01:00;
764399;93.74;3.0;281.0446113182595;1542;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
764399;93.74;3.0;281.0446113182595;1542;05.04.01.02;commerce;;hub;2024-10-17 15:01:00;
421434;63.18;3.0;175.2072885984024;1542;;;;;;
988291;204.74;2.0;313.7531322693975;1539;07.02.06.00;équipements;;bxl_social;2024-09-18 15:52:00;
864397;148.5;3.0;326.74766807443734;1539;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
864397;148.5;3.0;326.74766807443734;1539;05.01.04.05;commerce;;hub;2024-10-17 15:01:00;
864397;148.5;3.0;326.74766807443734;1539;05.01.04.05;commerce;;poi;2025-04-08 12:47;
7682;135.92;3.0;263.11148393590435;1539;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
7682;135.92;3.0;263.11148393590435;1539;05.04.03.11;commerce;;hub;2024-10-17 15:01:00;
422782;153.53;3.0;334.3147363095329;1539;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
993247;68.46;3.0;179.2582945837798;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
7523;92.58;5.0;459.65611585658746;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
596229;1428.01;2.0;2349.7430545243;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
596229;1428.01;2.0;2349.7430545243;1647;05.05.01.01;commerce;;hub;2024-10-17 15:01:00;
596229;1428.01;2.0;2349.7430545243;1647;03.04.00.00;bureau;200.0;ob40;2024-12-16 14:36:00;
629265;95.23;3.0;215.39289447001647;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
514140;208.85;3.0;403.4854654084108;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
667137;274.81;2.0;549.6167880880787;3106;;;;;;
92669;97.12;3.0;260.27098283036474;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
92669;97.12;3.0;260.27098283036474;1647;04.00.01.99;industrie;97.0;oap;2024-11-14 15:12;
545803;323.54;2.0;532.7016197725845;1647;;;;;;
176939;73.1;3.0;202.0895366709664;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
577138;22.0;;22.000083004109342;1647;01.50.00.00;logement;;annexe;2025-03-27 15:10;
915275;36.93;4.0;147.7279239925471;1647;;;;;;
295037;44.35;2.0;88.70478001951444;1647;;;;;;
803979;1394.57;4.0;5578.29244097286;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
803979;1394.57;4.0;5578.29244097286;3106;06.02.09.00;équipements;;bxl_social;2025-03-13 11:36:00;
803979;1394.57;4.0;5578.29244097286;3106;07.02.06.00;équipements;;bxl_social;2024-09-18 15:52:00;
803979;1394.57;4.0;5578.29244097286;3106;03.00.00.00;bureau;615.0;ob40;2024-12-16 14:36:00;
803979;1394.57;4.0;5578.29244097286;3106;04.12.00.00;industrie;260.0;oap;2024-11-14 15:12;
70213;208.44;2.0;416.875050204336;1647;05.05.01.01;commerce;;hub;2024-10-17 15:01:00;
551488;143.48;3.0;368.50682917781455;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
551488;143.48;3.0;368.50682917781455;1647;05.06.04.04;commerce;;hub;2024-10-17 15:01:00;
435553;70.66;3.0;183.29737992412544;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
356333;61.06;3.0;150.1946338079794;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
764039;70.12;3.0;161.12369284166516;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
237720;44.31;3.0;132.91911369091622;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
797538;44.64;3.0;133.9176385984012;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
528783;144.63;5.0;657.9960863448175;3106;03.00.00.00;bureau;675.0;ob40;2024-12-16 14:36:00;
528783;144.63;5.0;657.9960863448175;3106;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
241881;84.63;4.0;290.1901723649753;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
423055;53.51;3.0;149.1158853959556;3106;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
455050;79.35;3.0;238.0364965958529;3106;;;;;;
823280;658.47;4.0;2237.113091791029;3106;;;;;;
561367;614.65;5.0;1827.097582882106;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
561367;614.65;5.0;1827.097582882106;3106;05.05.01.01;commerce;;hub;2024-10-17 15:01:00;
561367;614.65;5.0;1827.097582882106;3106;04.04.05.00;industrie;1076.0;oap;2024-11-14 15:12;
642353;209.56;1.0;209.5583589978172;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
642353;209.56;1.0;209.5583589978172;3106;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
239559;57.44;1.0;57.44038289229019;3106;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
183129;231.86;4.0;695.5363019670302;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
639493;13.25;;13.2484911202953;3106;01.50.00.00;logement;;annexe;2025-03-27 15:10;
809888;43.76;3.0;131.2460417249876;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
508146;33.04;1.0;33.04433233191028;3106;;;;;;
100490;684.83;2.0;1135.415303271512;3106;;;;;;
54337;642.21;2.0;1284.414478910167;3106;;;;;;
241292;133.41;2.0;264.6761355893607;3106;;;;;;
608948;158.06;1.0;158.0553066618712;3106;;;;;;
518596;470.27;1.0;470.2706854947909;3106;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
570797;481.14;1.0;481.1437222667416;3106;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
745263;360.06;1.0;360.06267950598186;3106;;;;;;
835498;149.07;3.0;447.2049019050671;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
209104;146.14;4.0;444.5740755381512;3106;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
254455;23.47;;23.46960002798925;3106;01.50.00.00;logement;;annexe;2025-03-27 15:10;
915355;1981.89;2.0;3305.7242100436906;1647;06.02.08.00;équipements;;campus;2024-09-18 15:53;
915355;1981.89;2.0;3305.7242100436906;1647;06.02.03.00;équipements;;dico_ecole;2024-09-18 15:53;
26603;438.02;5.0;1703.6586240300155;1647;06.02.09.00;équipements;;bxl_social;2025-03-13 11:36:00;
191696;54.01;4.0;216.05020001433925;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
380546;93.95;3.0;278.2615540535557;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
380546;93.95;3.0;278.2615540535557;1647;06.02.09.00;équipements;;bxl_social;2025-03-13 11:36:00;
227289;55.23;4.0;218.7888229089616;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
888310;27.98;5.0;134.3738577345835;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
194560;29.52;4.0;116.00304955072248;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
194560;29.52;4.0;116.00304955072248;1647;01.00.00.00;logement;;oip;2024-09-18 15:39;
437617;67.95;4.0;207.8093949859064;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
891710;64.61;3.0;153.08879784433472;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
891710;64.61;3.0;153.08879784433472;1647;01.00.00.00;logement;;oip;2024-09-18 15:39;
318341;42.27;3.0;126.81362706664171;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
318341;42.27;3.0;126.81362706664171;1647;01.00.00.00;logement;;oip;2024-09-18 15:39;
98878;40.13;3.0;120.36068171961612;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
542628;82.56;3.0;209.2231623643061;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
518633;52.09;4.0;208.33386451761743;1647;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
518633;52.09;4.0;208.33386451761743;1647;01.00.00.00;logement;;oip;2024-09-18 15:39;
