id_bat;nomen_miss;miss_area
27714;3;1846.34
65140;3;225.82
12478;1;261.42
75811;1;114.88
69462;1;181.72
56032;1;182.23
73923;3;183.95
28503;1;187.71
25510;3;560.48
97939;7;82.0
97939;3;82.0
51376;7;200.0
51376;3;364.78
44018;1;5705.6
82302;1;106.62
56424;1;54.08
34688;1;172.0
11474;1;110.8
92119;7;469.75
39644;3;118.3
65785;7;193.51
99032;7;195.27
18451;9;195.48
51320;5;726.3
83191;9;318.09
8574;9;245.39
8468;9;520.86
5523;7;777.96
34551;9;163.0
78267;3;800.0
36530;9;743.33
64954;9;355.5
98323;1;59.42
34516;1;272.82
44222;2;366.48
89128;3;155.36
41940;1;200.91
44437;5;201.6
32725;3;203.03
83306;1;203.86
59373;3;203.92
28741;1;510.5
66988;1;805.64
42337;9;466.21
45890;9;231.24
1771;3;486.35
41263;4;1962.82
85189;9;500.06
64142;1;125.9
38988;1;253.56
25425;2;770.42
25632;1;370.58
94467;7;207.45
52641;1;207.71
43826;3;213.67
14664;3;1180.0
1421;9;621.0
11259;5;76.0
52476;3;274.0
30609;10;900.0
14786;1;128.38
25478;1;229.7
62303;9;722.21
8903;9;427.05
68515;3;473.36
19083;3;170.12
3342;1;70.12
18908;1;195.38
72553;1;98.1
78460;9;250.0
78460;7;219.78
42218;3;100.92
13749;16;253.09
13749;1;1701.63
52291;3;254.9
24730;7;71.96
17847;9;72.61
43327;3;99.73
36487;7;99.9
88881;7;263.9
92784;1;1044.52
33158;9;131.52
33158;16;257.52
33158;7;125.52
86187;1;214.38
47821;7;271.76
48558;1;225.6
338;1;150.76
27859;1;151.03
19270;1;279.32
66784;1;270.9
4568;5;142.31
34187;9;276.38
51309;7;148.13
51309;3;60.0
78995;9;289.11
8361;7;289.76
39686;1;1211.5
1308;5;197.11
10268;7;293.4
40760;1;77.0
43313;1;154.92
23688;1;102.29
43124;6;308.25
10291;3;400.52
27234;3;430.86
45776;1;432.15
49399;3;251.1
30482;1;294.32
47269;9;296.46
97398;1;601.36
21580;3;282.0
87831;9;127.0
99054;3;285.0
90496;4;249.0
30993;1;294.0
75262;8;370.0
52328;1;108.0
4955;3;706.0
26012;3;75.0
1806;20;12580.0
62483;1;1128.0
31976;20;66921.0
48014;20;108910.0
33246;3;15.0
31480;3;83.0
57943;5;29.0
59606;3;11517.0
67954;3;12316.280000000002
73461;5;113.0
54821;1;160.0
19435;3;666.0
89148;3;783.0
90667;1;118.0
53790;1;177.0
64849;1;285.0
18284;3;77.0
66061;3;1308.0
19099;5;696.0
47158;3;64.0
49471;1;82.0
19085;4;3638.0
19085;3;524.0
29505;3;960.0
6536;1;4.0
95573;3;561.0
14642;1;137.13
67081;1;165.52
16815;3;70.0
10464;1;49.7
48006;1;221.02
30776;1;14.77
45339;3;66.6
65064;1;532.4399999999999
55292;1;25.14
89713;3;161.31
14379;3;420.76
41523;1;28.15
75752;3;54.71
45560;5;99.69
99193;1;31.84
77893;2;178.7
96988;1;69.84
15361;5;251.67
76672;3;60.04
35244;7;84.42
33504;7;127.07
24332;1;511.96
28438;3;144.92
8592;1;241.74
7861;3;129.58
50586;1;81.67
12208;1;423.92
26798;3;265.6
30740;1;45.21
96153;1;94.67
55726;1;47.15
77401;6;509.38
74466;9;282.29
14088;3;327.36
63382;9;359.46
79332;3;50.0
52804;9;401.0
20237;7;400.0
20237;1;1808.56
73354;9;600.0
73354;5;213.0
34417;9;201.82
4774;9;103.0
81839;14;10.0
68989;1;12.0
84569;1;25.0
18120;4;6.17
77807;4;165.0
96741;1;7.0
53955;1;8.0
18891;1;8.0
54514;4;15.0
15830;4;89.0
83616;4;13.0
74250;1;2.0
88066;3;76.0
81759;1;4.0
88176;14;7.41
59691;4;104.0
77209;4;21.0
60306;9;6.0
45058;5;387.26
63314;14;114.62
63466;5;25.95
29655;1;1.05
47697;3;34269.17
6441;1;673.0800000000002
3643;9;54.0
3643;4;54.0
80181;4;40.0
89198;4;137.49
12058;1;228.4
51510;14;6.0
39263;1;6.0
78701;1;8.0
43131;1;13.81
46842;1;47.68
9313;1;29.2
57524;1;9.44
99199;1;6.82
44372;1;14.42
49495;4;29.92
35966;1;4.63
68341;16;4.85
92932;1;3.97
80872;16;7.03
3195;1;5.69
99401;16;61.21
39678;1;9.68
80670;14;8.0
15287;1;6.0
16218;4;63.0
38947;1;3.51
47861;1;9.0
58119;4;7.19
68438;4;8.5
32370;3;26.0
47476;3;360.0
29671;1;25.0
53163;1;32.0
85890;1;69.0
808;1;83.29
92623;1;19.0
55413;1;10.0
92834;1;6.61
72017;1;161.14
75153;3;16.92
14248;9;509.6099999999999
66398;1;95.76
29702;3;127.95
52125;1;312.65
60465;6;30.73
1001;3;2.92
31146;3;182.85
92733;1;164.9
97592;1;223.36
60975;1;610.0899999999999
90900;1;443.88
48797;1;1267.59
25060;1;333.48
22634;3;830.0
30940;9;292.0
17810;1;4.0
41226;4;14.0
89837;1;634.68
98488;14;36.0
35895;4;5.0
16638;1;25.66
42753;1;1085.8200000000002
79068;5;83.63
81008;1;216.02
10565;9;876.48
4903;1;6.0
10366;1;7.0
49563;1;4.0
23484;9;37.0
24696;4;24.0
40932;1;7.0
12898;14;14.0
49460;14;15.0
80221;9;14.0
87278;5;97.0
722;4;9.0
96564;4;11.0
9728;5;561.89
62523;14;66.0
79587;14;8.0
76223;14;9.0
23364;14;2.0
70345;14;11.0
56919;14;8.0
49442;14;10.0
80806;14;6.0
14171;14;8.0
45043;14;3.0
93511;14;6.0
99292;14;6.0
8238;14;5.0
60041;3;10985.5
24770;3;4892.0
31092;1;1818.84
50974;3;702.97
48375;14;4.95
24651;5;111.21
76956;1;38.0
12903;6;957.5
83285;16;300.0
83285;7;150.0
14985;4;26.0
94850;4;29.0
83492;1;16.0
83593;16;56.8
28572;1;1.52
65157;7;7757.36
76673;11;919.71
99432;4;459.0
99432;3;1030.0
8182;14;13.8
32150;14;11.92
41306;3;460.0
19093;14;66.0
29152;14;19.0
89980;14;144.0
41314;9;8976.0
41314;5;4592.0
41314;3;1400.0
52312;1;36.28
3083;3;942.0
60424;5;2530.0
72511;7;5998.0
34485;3;4092.0
70760;3;300.0
5754;1;319.9
8911;1;8.0
9220;1;3.0
77164;14;55.0
86883;14;27.0
6576;13;447.0
6576;3;1788.0
45199;5;679.0
3357;1;4.0
84880;1;7.0
8528;7;69.0
75267;9;14.0
6768;1;4.0
78187;1;9.0
99849;1;1.0
94879;9;5834.0
6065;1;5.0
21343;1;4.0
43462;16;7.0
87088;1;52.82
55788;1;1.83
15821;5;93.19
47479;4;8.67
99562;4;9.08
85803;11;97.87
6411;1;4.68
69364;14;15.0
22508;14;28.0
83614;4;54.0
6178;1;30.0
7835;1;14.0
64088;1;52.0
73002;1;37.0
83062;1;34.0
81109;1;3.6
56906;1;27.13
63196;1;3.86
88025;5;515.0
31251;1;7.0
67343;1;20.0
57185;1;8.0
86381;1;127.84
42008;1;43.11
92479;14;10.0
77633;1;7.77
77874;4;8.12
48476;4;98.0
46211;4;55.0
32849;14;5.0
22326;14;6.0
49767;1;32.64
59894;7;13.33
59302;1;351.51
38650;1;160.12
94377;9;322.32
33256;1;685.08
87396;13;755.1800000000001
47746;9;257.52
12349;1;453.36
87923;1;7.0
51185;4;7.0
45261;9;30.46
78039;1;14.0
41172;9;11.0
58279;9;10.0
62025;1;11.0
90702;1;96.0
84327;16;52.0
90840;16;142.85
68817;7;472.0
68817;1;236.0
19680;1;39.53
59675;1;285.03
26599;1;1280.44
22100;4;100.43
31808;11;2032.57
14788;11;1213.18
98162;1;15.77
16999;5;23.0
50093;6;198.0
45470;14;135.0
69346;9;875.0
78652;9;40.0
62895;5;266.0
77998;6;190.0
6955;6;8305.0
23440;1;1311.9
77783;5;300.0
77783;7;580.0
41520;5;753.15
95386;13;890.0
3799;13;204.0
10642;9;1833.0
10642;7;1000.0
62754;1;269.97
95775;16;422.34
79754;4;18.0
86627;1;9.19
58161;1;12.38
62364;1;8.37
63350;1;9.07
79070;1;9.68
12276;1;2.73
76992;5;592.0
49428;14;2964.0
73614;1;160.61
87067;4;14.0
85779;1;285.0
30947;5;773.0
30947;3;347.41
78024;5;1400.0
6274;5;851.21
610;14;39.0
97372;4;14.0
25388;3;600.0
57404;13;1000.0
57404;3;5845.699999999998
18620;4;132.0
60546;1;38.0
9599;4;862.0
77201;16;30.59
34604;9;341.67999999999995
15810;1;36.0
61676;3;164.0
54905;14;26.0
35868;7;300.0
35868;3;300.0
11307;3;458.0
74065;3;530.0
72582;3;392.0
48595;1;11.0
34959;9;564.0
73836;1;819.4
15795;1;64.67
10904;7;700.0
27053;4;1721.9
41723;4;2972.47
69279;4;2657.06
82056;7;549.5
18779;9;366.02
63247;14;11.23
10336;4;46.0
12895;14;18.0
81843;3;103.0
10456;1;17.0
29243;1;12.0
60956;1;12.0
12117;5;90.0
82358;3;1674.0
82404;4;4558.0
98467;13;190.0
60365;4;394.0
56337;9;424.0
45190;9;850.0
45190;7;700.0
45190;3;300.0
68803;1;28.0
45429;3;1984.0
13462;1;26.0
84545;14;36.0
9175;1;26.0
31951;5;4000.0
31951;4;3867.0
96820;1;119.34
46846;1;5.87
50225;4;906.77
6195;4;374.0
4793;4;673.0
4793;3;260.0
19836;5;79.95
89106;4;1104.0
74321;1;19.55
27777;1;21.48
89889;1;17.69
90277;1;19.53
30991;5;38.35
55712;3;114.0
6154;1;56.4
48353;1;16.89
44154;1;19.23
28787;1;16.17
62052;5;18.49
21721;7;200.0
72836;4;845.22
10469;5;131.63
10838;4;887.1
92502;3;1000.0
15241;3;644.0
38865;9;318.0
94680;1;480.92
37897;1;175.44
50809;4;31.79
69163;9;94.93
98774;5;9232.0
98774;3;1937.81
89002;1;34.59
62539;1;206.78
38150;1;147.2
93852;1;232.66
2609;3;70.1
41370;1;65.32
13602;1;10710.7
93806;3;24.65
7057;1;4.0
96927;9;98.0
97364;1;726.0
45631;1;184.0
71465;5;270.0
74394;4;226.0
22722;9;103.07
99998;5;1087.0
99998;3;1113.17
35295;16;363.0
35295;8;1542.0
41408;4;824.8699999999999
25631;4;1100.0
12989;5;245.02
12989;7;845.02
69315;3;178.61
24112;4;547.52
91894;9;76.1
71513;4;134.42
48608;4;44.89
47724;3;214.0
11924;4;1846.98
72361;4;313.0
72361;3;987.96
1309;4;270.0
1309;3;549.5899999999999
46506;4;545.0
7858;1;8.0
49493;13;380.0
40690;14;8.0
35692;1;4428.0
766;14;28.0
30863;14;26.0
39327;14;23.0
32573;3;1057.0
15985;6;3945.0
7060;1;1230.0
52975;1;978.0
45277;6;5852.0
50732;1;1058.0
61053;1;1468.0
85792;3;9560.0
16540;14;8.06
60569;1;9.0
894;7;9566.4
93250;1;6893.119999999999
14831;1;6424.0
22288;4;138.66
23065;1;2.0
47676;6;5.26
91873;1;13.0
36311;3;118.0
45095;6;6691.66
64757;3;23.0
92348;9;200.0
92348;7;350.0
92348;1;3450.0
18927;1;4208.0
84272;1;2562.0
70190;4;1700.0
16469;4;3381.0
16469;3;2077.0
83733;5;200.0
83733;4;3171.0
83733;3;700.0
94286;1;7455.760000000002
7713;1;2569.0
5561;6;2090.0
18257;1;688.0
85841;5;739.22
36406;1;12.0
90117;5;1528.0
90117;3;1965.0
