id_bat;level;occupcode_id;area;nblevel;nblevelrec;groundarea;datastate;recordstate;index;id_block;regroupement_fill
9666;1.0;03.00.00.00;816.0;3.0;0.0;3058.0;V;O;3765;3161;bureau
9666;2.0;03.00.00.00;816.0;3.0;0.0;3058.0;V;O;3766;3161;bureau
75723;0.0;04.00.00.00;564.0;1.0;0.0;564.0;V;O;3774;3161;industrie
39767;0.0;01.01.00.00;270.0;4.0;1.0;270.0;V;O;3775;3161;logement
39767;1.0;01.01.00.00;270.0;4.0;1.0;270.0;V;O;3776;3161;logement
39767;2.0;01.01.00.00;270.0;4.0;1.0;270.0;V;O;3777;3161;logement
39767;3.0;01.01.00.00;270.0;4.0;1.0;270.0;V;O;3778;3161;logement
39767;4.0;01.01.00.00;150.0;4.0;1.0;270.0;V;O;3779;3161;logement
19679;0.0;01.01.00.00;227.0;4.0;1.0;227.0;V;O;3780;3161;logement
19679;1.0;01.01.00.00;227.0;4.0;1.0;227.0;V;O;3781;3161;logement
19679;2.0;01.01.00.00;227.0;4.0;1.0;227.0;V;O;3782;3161;logement
19679;3.0;01.01.00.00;227.0;4.0;1.0;227.0;V;O;3783;3161;logement
19679;4.0;01.01.00.00;150.0;4.0;1.0;227.0;V;O;3784;3161;logement
82724;0.0;01.01.00.00;207.0;4.0;1.0;207.0;V;O;3785;3161;logement
82724;1.0;01.01.00.00;207.0;4.0;1.0;207.0;V;O;3786;3161;logement
82724;2.0;01.01.00.00;207.0;4.0;1.0;207.0;V;O;3787;3161;logement
82724;3.0;01.01.00.00;207.0;4.0;1.0;207.0;V;O;3788;3161;logement
82724;4.0;01.01.00.00;150.0;4.0;1.0;207.0;V;O;3789;3161;logement
35900;0.0;01.50.00.00;663.0;6.0;1.0;663.0;V;O;3790;3161;logement
35900;1.0;01.01.00.00;663.0;6.0;1.0;663.0;V;O;3791;3161;logement
35900;2.0;01.01.00.00;663.0;6.0;1.0;663.0;V;O;3792;3161;logement
35900;3.0;01.01.00.00;663.0;6.0;1.0;663.0;V;O;3793;3161;logement
35900;4.0;01.01.00.00;663.0;6.0;1.0;663.0;V;O;3794;3161;logement
35900;5.0;01.01.00.00;663.0;6.0;1.0;663.0;V;O;3795;3161;logement
35900;6.0;01.01.00.00;450.0;6.0;1.0;663.0;V;O;3796;3161;logement
54319;0.0;09.04.02.00;273.0;2.0;0.0;961.0;V;O;3797;3161;équipements
54319;0.0;01.50.00.00;688.0;2.0;0.0;961.0;V;O;3798;3161;logement
54319;1.0;01.50.00.00;124.0;2.0;0.0;961.0;V;O;3799;3161;logement
9584;0.0;03.00.00.00;1912.0;5.0;0.0;1912.0;V;O;3800;3161;bureau
9584;1.0;03.00.00.00;1912.0;5.0;0.0;1912.0;V;O;3801;3161;bureau
9584;2.0;03.00.00.00;1912.0;5.0;0.0;1912.0;V;O;3802;3161;bureau
9584;3.0;03.00.00.00;1912.0;5.0;0.0;1912.0;V;O;3803;3161;bureau
9584;4.0;03.00.00.00;1912.0;5.0;0.0;1912.0;V;O;3804;3161;bureau
61039;0.0;01.01.00.00;70.0;3.0;0.0;70.0;V;O;3943;3161;logement
61039;1.0;01.01.00.00;42.0;3.0;0.0;70.0;V;O;3944;3161;logement
61039;2.0;01.01.00.00;42.0;3.0;0.0;70.0;V;O;3945;3161;logement
33241;0.0;01.00.00.00;260.0;2.0;0.0;486.0;V;O;3974;3161;logement
33241;0.0;04.05.07.01;226.0;2.0;0.0;486.0;V;O;3975;3161;industrie
33241;1.0;01.00.00.00;120.0;2.0;0.0;486.0;V;O;3976;3161;logement
79245;0.0;01.00.00.00;194.0;3.0;0.0;194.0;V;O;3977;3161;logement
79245;1.0;01.00.00.00;94.0;3.0;0.0;194.0;V;O;3978;3161;logement
79245;2.0;01.00.00.00;94.0;3.0;0.0;194.0;V;O;3979;3161;logement
14679;0.0;09.03.06.00;4380.0;2.0;0.0;4380.0;V;O;3980;3161;équipements
14679;1.0;09.03.06.00;2400.0;2.0;0.0;4380.0;V;O;3981;3161;équipements
74966;0.0;16.01.00.00;1840.0;2.0;0.0;5879.0;V;O;4077;3161;équipements
74966;0.0;05.00.00.00;1359.0;2.0;0.0;5879.0;V;O;4078;3161;commerce
74966;0.0;05.08.07.08;1000.0;2.0;0.0;5879.0;V;O;4079;3161;commerce
74966;0.0;05.01.02.00;840.0;2.0;0.0;5879.0;V;O;4080;3161;commerce
74966;0.0;05.02.01.00;840.0;2.0;0.0;5879.0;V;O;4081;3161;commerce
74966;1.0;05.08.07.08;1810.0;2.0;0.0;5879.0;V;O;4082;3161;commerce
74966;1.0;05.04.04.00;969.0;2.0;0.0;5879.0;V;O;4083;3161;commerce
74966;1.0;05.08.07.08;750.0;2.0;0.0;5879.0;V;O;4084;3161;commerce
74966;1.0;05.06.00.00;250.0;2.0;0.0;5879.0;V;O;4085;3161;commerce
74966;1.0;05.00.00.99;300.0;2.0;0.0;5879.0;V;O;4086;3161;commerce
74966;1.0;16.01.02.00;1800.0;2.0;0.0;5879.0;V;O;4087;3161;équipements
42143;0.0;01.50.02.00;20.0;1.0;0.0;20.0;V;O;4279;3161;logement
7723;0.0;09.03.06.00;7635.0;4.0;0.0;7635.0;V;O;4280;3161;équipements
7723;1.0;09.03.06.00;7635.0;4.0;0.0;7635.0;V;O;4281;3161;équipements
7723;2.0;09.03.06.00;7635.0;4.0;0.0;7635.0;V;O;4282;3161;équipements
7723;3.0;09.03.06.00;7635.0;4.0;0.0;7635.0;V;O;4283;3161;équipements
64108;0.0;16.01.02.00;341.0;4.0;0.0;341.0;V;O;4284;3161;équipements
64108;1.0;16.01.02.00;341.0;4.0;0.0;341.0;V;O;4285;3161;équipements
64108;2.0;16.01.02.00;341.0;4.0;0.0;341.0;V;O;4286;3161;équipements
64108;3.0;16.01.02.00;341.0;4.0;0.0;341.0;V;O;4287;3161;équipements
62753;0.0;03.00.00.00;248.0;2.0;0.0;1128.0;V;O;4288;3161;bureau
62753;0.0;04.05.00.00;880.0;2.0;0.0;1128.0;V;O;4289;3161;industrie
62753;1.0;03.00.00.00;248.0;2.0;0.0;1128.0;V;O;4290;3161;bureau
22706;0.0;04.05.00.00;1709.0;2.0;0.0;1834.0;V;O;4291;3161;industrie
22706;0.0;03.08.00.00;125.0;2.0;0.0;1834.0;V;O;4292;3161;bureau
22706;1.0;03.08.00.00;125.0;2.0;0.0;1834.0;V;O;4293;3161;bureau
53428;0.0;09.02.02.00;1564.0;4.0;1.0;1799.0;V;O;4542;3161;équipements
53428;0.0;05.06.02.00;25.0;4.0;1.0;1799.0;V;O;4543;3161;commerce
53428;0.0;05.04.05.00;25.0;4.0;1.0;1799.0;V;O;4544;3161;commerce
53428;0.0;03.00.00.00;55.0;4.0;1.0;1799.0;V;O;4545;3161;bureau
53428;0.0;09.04.02.00;130.0;4.0;1.0;1799.0;V;O;4546;3161;équipements
53428;1.0;03.00.00.00;380.0;4.0;1.0;1799.0;V;O;4547;3161;bureau
53428;2.0;03.00.00.00;380.0;4.0;1.0;1799.0;V;O;4548;3161;bureau
53428;3.0;03.00.00.00;380.0;4.0;1.0;1799.0;V;O;4549;3161;bureau
53428;4.0;03.00.00.00;190.0;4.0;1.0;1799.0;V;O;4550;3161;bureau
16990;0.0;01.01.00.00;58.0;2.0;1.0;58.0;V;O;4588;3161;logement
16990;1.0;01.01.00.00;58.0;2.0;1.0;58.0;V;O;4589;3161;logement
16990;2.0;01.01.00.00;58.0;2.0;1.0;58.0;V;O;4590;3161;logement
79138;0.0;01.01.00.00;633.0;4.0;1.0;633.0;V;O;4730;3161;logement
79138;1.0;01.01.00.00;633.0;4.0;1.0;633.0;V;O;4731;3161;logement
79138;2.0;01.01.00.00;633.0;4.0;1.0;633.0;V;O;4732;3161;logement
79138;3.0;01.01.00.00;633.0;4.0;1.0;633.0;V;O;4733;3161;logement
79138;4.0;01.01.00.00;320.0;4.0;1.0;633.0;V;O;4734;3161;logement
57028;0.0;01.01.00.00;128.0;4.0;0.0;128.0;V;O;4735;3161;logement
57028;1.0;01.01.00.00;128.0;4.0;0.0;128.0;V;O;4736;3161;logement
57028;2.0;01.01.00.00;128.0;4.0;0.0;128.0;V;O;4737;3161;logement
57028;3.0;01.01.00.00;128.0;4.0;0.0;128.0;V;O;4738;3161;logement
66715;0.0;04.05.07.01;556.0;2.0;0.0;4629.0;V;O;4743;3161;industrie
66715;0.0;04.05.07.01;985.0;2.0;0.0;4629.0;V;O;4744;3161;industrie
66715;0.0;01.00.00.00;190.0;2.0;0.0;4629.0;V;O;4745;3161;logement
66715;0.0;04.05.07.01;1025.0;2.0;0.0;4629.0;V;O;4746;3161;industrie
66715;0.0;04.04.00.00;1000.0;2.0;0.0;4629.0;V;O;4747;3161;industrie
66715;0.0;08.00.00.00;873.0;2.0;0.0;4629.0;V;O;4748;3161;équipements
66715;1.0;01.00.00.00;190.0;2.0;0.0;4629.0;V;O;4749;3161;logement
66715;1.0;04.05.07.01;556.0;2.0;0.0;4629.0;V;O;4750;3161;industrie
66715;1.0;08.00.00.00;873.0;2.0;0.0;4629.0;V;O;4751;3161;équipements
32789;0.0;14.06.03.00;3118.0;2.0;0.0;3470.0;V;O;4752;3161;industrie
32789;0.0;05.06.02.00;352.0;2.0;0.0;3470.0;V;O;4753;3161;commerce
32789;1.0;03.08.00.00;1291.0;2.0;0.0;3470.0;V;O;4754;3161;bureau
32789;1.0;03.08.00.00;352.0;2.0;0.0;3470.0;V;O;4755;3161;bureau
65181;0.0;01.01.00.00;181.0;2.0;0.0;181.0;V;O;151;527;logement
65181;1.0;01.01.00.00;181.0;2.0;0.0;181.0;V;O;152;527;logement
42143;0.0;03.08.04.00;109.0;1.0;0.0;109.0;V;O;158;527;industrie
70604;0.0;03.00.00.00;4187.0;2.0;0.0;4187.0;V;O;162;527;bureau
70604;1.0;03.00.00.00;4187.0;2.0;0.0;4187.0;V;O;163;527;bureau
53139;0.0;04.00.00.00;279.0;1.0;0.0;279.0;V;O;164;527;industrie
30676;0.0;01.00.00.00;41.0;1.0;0.0;41.0;V;O;165;527;logement
42143;0.0;03.00.00.00;189.0;2.0;0.0;189.0;V;O;211;527;bureau
42143;1.0;03.00.00.00;89.0;2.0;0.0;189.0;V;O;212;527;bureau
47022;0.0;04.00.00.00;54.0;1.0;0.0;54.0;V;O;228;527;industrie
8298;0.0;04.00.00.00;382.0;1.0;0.0;382.0;V;O;229;527;industrie
42143;0.0;03.00.00.00;151.0;2.0;0.0;151.0;V;O;245;527;bureau
42143;1.0;03.00.00.00;151.0;2.0;0.0;151.0;V;O;246;527;bureau
42143;0.0;04.01.00.00;99.0;1.0;0.0;99.0;V;O;273;527;industrie
42143;0.0;04.01.00.00;16.0;1.0;0.0;16.0;V;O;274;527;industrie
42143;0.0;04.01.00.00;54.0;1.0;0.0;54.0;V;O;275;527;industrie
42143;0.0;04.01.00.00;73.0;1.0;0.0;73.0;V;O;276;527;industrie
42143;0.0;04.01.00.00;14.0;1.0;0.0;14.0;V;O;277;527;industrie
42143;0.0;04.01.00.00;21.0;1.0;0.0;21.0;V;O;278;527;industrie
42143;0.0;04.01.00.00;12.0;1.0;0.0;12.0;V;O;279;527;industrie
42143;0.0;04.01.00.00;81.0;1.0;0.0;81.0;V;O;280;527;industrie
8270;0.0;03.08.00.00;122.0;1.0;0.0;122.0;V;O;282;527;bureau
13234;0.0;01.50.02.00;39.0;1.0;0.0;39.0;V;O;2158;527;logement
54941;0.0;01.50.01.00;31.0;1.0;0.0;31.0;V;O;2159;527;logement
18582;0.0;01.01.00.00;150.0;2.0;0.0;150.0;V;O;2160;527;logement
18582;1.0;01.01.00.00;120.0;2.0;0.0;150.0;V;O;2161;527;logement
65105;0.0;05.05.07.01;154.0;1.0;0.0;154.0;V;O;2162;527;commerce
41633;0.0;01.01.00.00;367.0;7.0;0.0;367.0;V;O;2163;527;logement
41633;1.0;01.01.00.00;367.0;7.0;0.0;367.0;V;O;2164;527;logement
41633;2.0;01.01.00.00;367.0;7.0;0.0;367.0;V;O;2165;527;logement
41633;3.0;01.01.00.00;367.0;7.0;0.0;367.0;V;O;2166;527;logement
41633;4.0;01.01.00.00;367.0;7.0;0.0;367.0;V;O;2167;527;logement
41633;5.0;01.01.00.00;367.0;7.0;0.0;367.0;V;O;2168;527;logement
41633;6.0;01.01.00.00;367.0;7.0;0.0;367.0;V;O;2169;527;logement
11411;0.0;01.01.00.00;366.0;7.0;0.0;366.0;V;O;2170;527;logement
11411;1.0;01.01.00.00;366.0;7.0;0.0;366.0;V;O;2171;527;logement
11411;2.0;01.01.00.00;366.0;7.0;0.0;366.0;V;O;2172;527;logement
11411;3.0;01.01.00.00;366.0;7.0;0.0;366.0;V;O;2173;527;logement
11411;4.0;01.01.00.00;366.0;7.0;0.0;366.0;V;O;2174;527;logement
11411;5.0;01.01.00.00;366.0;7.0;0.0;366.0;V;O;2175;527;logement
11411;6.0;01.01.00.00;366.0;7.0;0.0;366.0;V;O;2176;527;logement
89449;0.0;03.00.00.00;2536.0;2.0;0.0;2536.0;V;O;2328;527;bureau
89449;1.0;03.00.00.00;2536.0;2.0;0.0;2536.0;V;O;2329;527;bureau
68644;0.0;04.02.08.00;2991.0;2.0;0.0;3321.0;V;O;2330;527;industrie
68644;0.0;03.08.00.00;330.0;2.0;0.0;3321.0;V;O;2331;527;bureau
68644;1.0;03.08.00.00;330.0;2.0;0.0;3321.0;V;O;2332;527;bureau
68644;1.0;04.02.08.00;2991.0;2.0;0.0;3321.0;V;O;2333;527;industrie
91689;0.0;05.04.04.03;539.0;3.0;0.0;5539.0;V;O;2334;527;commerce
91689;0.0;04.00.00.00;5000.0;3.0;0.0;5539.0;V;O;2335;527;industrie
91689;1.0;03.08.00.00;539.0;3.0;0.0;5539.0;V;O;2336;527;bureau
91689;2.0;03.08.00.00;430.0;3.0;0.0;5539.0;V;O;2337;527;bureau
34577;0.0;05.08.04.04;314.0;2.0;0.0;314.0;V;O;2338;527;commerce
34577;1.0;03.08.00.00;314.0;2.0;0.0;314.0;V;O;2339;527;bureau
63023;0.0;04.00.00.00;1700.0;1.0;0.0;1700.0;V;O;2340;527;industrie
86830;0.0;01.01.00.00;902.0;7.0;1.0;902.0;V;O;2341;527;logement
86830;1.0;01.01.00.00;902.0;7.0;1.0;902.0;V;O;2342;527;logement
86830;2.0;01.01.00.00;902.0;7.0;1.0;902.0;V;O;2343;527;logement
86830;3.0;01.01.00.00;200.0;7.0;1.0;902.0;V;O;2344;527;logement
86830;3.0;01.01.00.00;702.0;7.0;1.0;902.0;V;O;2345;527;logement
86830;4.0;01.01.00.00;200.0;7.0;1.0;902.0;V;O;2346;527;logement
86830;5.0;01.01.00.00;200.0;7.0;1.0;902.0;V;O;2347;527;logement
86830;6.0;01.01.00.00;200.0;7.0;1.0;902.0;V;O;2348;527;logement
11009;0.0;04.04.02.00;862.0;1.0;0.0;862.0;V;O;2349;527;industrie
50190;0.0;04.02.01.06;63.0;1.0;0.0;63.0;V;O;2350;527;industrie
10118;0.0;01.50.00.00;43.0;1.0;0.0;43.0;V;O;2351;527;logement
98375;0.0;04.05.07.00;1215.0;2.0;0.0;1915.0;V;O;2352;527;industrie
98375;0.0;03.08.00.00;700.0;2.0;0.0;1915.0;V;O;2353;527;bureau
98375;1.0;03.08.00.00;1915.0;2.0;0.0;1915.0;V;O;2354;527;bureau
65690;0.0;14.01.00.00;28.0;1.0;0.0;28.0;V;O;2355;527;industrie
94172;0.0;14.01.00.00;19.0;1.0;0.0;19.0;V;O;2356;527;industrie
80836;0.0;06.02.00.00;3068.0;3.0;0.0;3068.0;V;O;2357;527;équipements
80836;1.0;06.02.00.00;3068.0;3.0;0.0;3068.0;V;O;2358;527;équipements
80836;2.0;06.02.00.00;500.0;3.0;0.0;3068.0;V;O;2359;527;équipements
53461;0.0;01.50.02.00;14.0;1.0;0.0;14.0;V;O;2360;527;logement
10501;0.0;01.50.02.00;30.0;1.0;0.0;30.0;V;O;2361;527;logement
87012;0.0;01.50.02.00;27.0;1.0;0.0;27.0;V;O;2362;527;logement
68142;0.0;01.01.00.99;79.0;2.0;0.0;79.0;V;O;2363;527;logement
68142;1.0;01.01.00.99;79.0;2.0;0.0;79.0;V;O;2364;527;logement
92734;0.0;01.01.00.99;129.0;3.0;0.0;129.0;V;O;2365;527;logement
92734;1.0;01.01.00.99;129.0;3.0;0.0;129.0;V;O;2366;527;logement
92734;2.0;01.01.00.99;129.0;3.0;0.0;129.0;V;O;2367;527;logement
88991;0.0;01.01.00.99;195.0;2.0;0.0;195.0;V;O;2368;527;logement
88991;1.0;01.01.00.99;195.0;2.0;0.0;195.0;V;O;2369;527;logement
98042;0.0;01.50.00.00;31.0;1.0;0.0;31.0;V;O;2370;527;logement
91635;0.0;01.50.00.00;24.0;1.0;0.0;24.0;V;O;2371;527;logement
21585;0.0;01.01.00.99;63.0;2.0;0.0;63.0;V;O;2372;527;logement
21585;1.0;01.01.00.99;63.0;2.0;0.0;63.0;V;O;2373;527;logement
50867;0.0;01.01.00.99;91.0;2.0;0.0;91.0;V;O;2374;527;logement
50867;1.0;01.01.00.99;60.0;2.0;0.0;91.0;V;O;2375;527;logement
57345;0.0;01.01.00.00;61.0;3.0;0.0;61.0;V;O;2376;527;logement
57345;1.0;01.01.00.00;61.0;3.0;0.0;61.0;V;O;2377;527;logement
57345;2.0;01.01.00.00;61.0;3.0;0.0;61.0;V;O;2378;527;logement
41399;0.0;01.01.00.00;93.0;2.0;1.0;93.0;V;O;2379;527;logement
41399;1.0;01.01.00.00;93.0;2.0;1.0;93.0;V;O;2380;527;logement
41399;2.0;01.01.00.00;93.0;2.0;1.0;93.0;V;O;2381;527;logement
36550;0.0;14.01.00.00;4.0;1.0;0.0;4.0;V;O;2382;527;industrie
21906;0.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;2383;527;logement
21906;1.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;2384;527;logement
21906;2.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;2385;527;logement
60852;0.0;01.01.00.00;66.0;2.0;1.0;66.0;V;O;2386;527;logement
60852;1.0;01.01.00.00;66.0;2.0;1.0;66.0;V;O;2387;527;logement
60852;2.0;01.01.00.00;66.0;2.0;1.0;66.0;V;O;2388;527;logement
88994;0.0;01.01.00.00;121.0;2.0;0.0;121.0;V;O;2389;527;logement
88994;1.0;01.01.00.00;121.0;2.0;0.0;121.0;V;O;2390;527;logement
28228;0.0;01.01.00.00;91.0;3.0;0.0;91.0;V;O;2391;527;logement
28228;1.0;01.01.00.00;91.0;3.0;0.0;91.0;V;O;2392;527;logement
28228;2.0;01.01.00.00;91.0;3.0;0.0;91.0;V;O;2393;527;logement
8199;0.0;01.01.00.00;84.0;3.0;0.0;84.0;V;O;2394;527;logement
8199;1.0;01.01.00.00;84.0;3.0;0.0;84.0;V;O;2395;527;logement
8199;2.0;01.01.00.00;84.0;3.0;0.0;84.0;V;O;2396;527;logement
3415;0.0;04.04.02.00;563.0;2.0;0.0;563.0;V;O;2397;527;industrie
3415;1.0;04.04.02.00;563.0;2.0;0.0;563.0;V;O;2398;527;industrie
3920;1.0;01.00.00.00;115.0;2.0;0.0;685.0;V;O;2399;527;logement
3920;1.0;03.08.00.00;35.0;2.0;0.0;685.0;V;O;2400;527;bureau
3920;0.0;04.05.04.00;650.0;2.0;0.0;685.0;V;O;2401;527;industrie
3920;0.0;03.08.00.00;35.0;2.0;0.0;685.0;V;O;2402;527;bureau
89442;0.0;05.08.04.04;159.0;1.0;0.0;159.0;V;O;2403;527;commerce
17435;0.0;05.08.04.04;452.0;1.0;0.0;452.0;V;O;2404;527;commerce
36773;1.0;01.01.00.00;149.0;2.0;0.0;149.0;V;O;2405;527;logement
36773;0.0;05.08.04.00;149.0;2.0;0.0;149.0;V;O;2406;527;commerce
65135;0.0;14.01.00.00;15.0;1.0;0.0;15.0;V;O;2407;527;industrie
55295;0.0;14.00.00.00;8.0;1.0;0.0;8.0;V;O;2408;527;industrie
25864;0.0;05.08.04.07;10.0;1.0;0.0;10.0;V;O;2409;527;commerce
70171;0.0;05.08.04.07;351.0;1.0;0.0;351.0;V;O;2410;527;commerce
63674;0.0;03.08.00.00;105.0;1.0;0.0;105.0;V;O;2411;527;bureau
2308;0.0;01.01.00.00;72.0;2.0;0.0;72.0;V;O;2412;527;logement
2308;1.0;01.01.00.00;72.0;2.0;0.0;72.0;V;O;2413;527;logement
57683;0.0;05.04.04.00;2573.0;1.0;0.0;2993.0;V;O;2414;527;commerce
57683;0.0;03.08.00.00;420.0;1.0;0.0;2993.0;V;O;2415;527;bureau
57683;1.0;03.08.00.00;420.0;1.0;0.0;2993.0;V;O;2416;527;bureau
22865;0.0;04.02.07.00;654.0;1.0;0.0;654.0;V;O;2417;527;industrie
89028;0.0;04.02.07.00;109.0;3.0;0.0;109.0;V;O;2418;527;industrie
89028;1.0;01.01.00.00;109.0;3.0;0.0;109.0;V;O;2419;527;logement
89028;2.0;01.01.00.00;109.0;3.0;0.0;109.0;V;O;2420;527;logement
53278;0.0;04.00.00.00;158.0;1.0;0.0;158.0;V;O;2421;527;industrie
16657;0.0;05.00.00.99;270.0;1.0;0.0;270.0;V;O;2422;527;commerce
58114;0.0;03.00.00.99;118.0;2.0;0.0;118.0;V;O;2423;527;bureau
58114;1.0;03.00.00.99;118.0;2.0;0.0;118.0;V;O;2424;527;bureau
10870;0.0;03.00.00.00;796.0;1.0;0.0;796.0;V;O;2425;527;bureau
1806;0.0;03.00.00.00;408.0;2.0;0.0;408.0;V;O;2426;527;bureau
1806;1.0;03.00.00.00;225.0;2.0;0.0;408.0;V;O;2427;527;bureau
2625;1.0;03.00.00.00;225.0;2.0;0.0;407.0;V;O;2428;527;bureau
2625;0.0;03.00.00.00;407.0;2.0;0.0;407.0;V;O;2429;527;bureau
26684;0.0;03.00.00.00;3574.0;2.0;0.0;3574.0;V;O;2430;527;bureau
26684;1.0;03.00.00.00;3574.0;2.0;0.0;3574.0;V;O;2431;527;bureau
14128;0.0;03.00.00.00;178.0;2.0;0.0;178.0;V;O;2432;527;bureau
14128;1.0;03.00.00.00;178.0;2.0;0.0;178.0;V;O;2433;527;bureau
7653;0.0;03.00.00.00;695.0;4.0;1.0;695.0;V;O;2434;527;bureau
7653;1.0;03.00.00.00;695.0;4.0;1.0;695.0;V;O;2435;527;bureau
7653;2.0;03.00.00.00;600.0;4.0;1.0;695.0;V;O;2436;527;bureau
7653;3.0;03.00.00.00;600.0;4.0;1.0;695.0;V;O;2437;527;bureau
7653;4.0;03.00.00.00;250.0;4.0;1.0;695.0;V;O;2438;527;bureau
29796;0.0;04.00.00.00;261.0;2.0;0.0;501.0;V;O;2439;527;industrie
29796;0.0;01.00.00.00;240.0;2.0;0.0;501.0;V;O;2440;527;logement
29796;1.0;01.01.00.00;150.0;2.0;0.0;501.0;V;O;2441;527;logement
29796;1.0;04.00.00.00;261.0;2.0;0.0;501.0;V;O;2442;527;industrie
34997;0.0;01.01.00.00;76.0;2.0;0.0;76.0;V;O;2443;527;logement
34997;1.0;01.01.00.00;50.0;2.0;0.0;76.0;V;O;2444;527;logement
14464;0.0;01.01.00.00;91.0;2.0;0.0;91.0;V;O;2445;527;logement
14464;1.0;01.01.00.00;60.0;2.0;0.0;91.0;V;O;2446;527;logement
50752;0.0;01.01.00.00;90.0;2.0;0.0;90.0;V;O;2447;527;logement
50752;1.0;01.01.00.00;60.0;2.0;0.0;90.0;V;O;2448;527;logement
95442;0.0;01.01.00.00;88.0;2.0;0.0;88.0;V;O;2449;527;logement
95442;1.0;01.01.00.00;60.0;2.0;0.0;88.0;V;O;2450;527;logement
63698;0.0;01.01.00.00;94.0;2.0;0.0;94.0;V;O;2451;527;logement
63698;1.0;01.01.00.00;60.0;2.0;0.0;94.0;V;O;2452;527;logement
59142;0.0;01.01.00.00;81.0;2.0;0.0;81.0;V;O;2453;527;logement
59142;1.0;01.01.00.00;81.0;2.0;0.0;81.0;V;O;2454;527;logement
42852;0.0;01.01.00.00;91.0;3.0;0.0;91.0;V;O;2455;527;logement
42852;1.0;01.01.00.00;91.0;3.0;0.0;91.0;V;O;2456;527;logement
42852;2.0;01.01.00.00;91.0;3.0;0.0;91.0;V;O;2457;527;logement
12031;0.0;01.50.01.00;4.0;1.0;0.0;4.0;V;O;2458;527;logement
6051;0.0;01.50.01.00;13.0;1.0;0.0;13.0;V;O;2459;527;logement
40753;0.0;04.04.02.00;321.0;1.0;0.0;321.0;V;O;2460;527;industrie
50598;0.0;04.04.02.00;484.0;1.0;0.0;544.0;V;O;2461;527;industrie
50598;0.0;05.06.04.01;60.0;1.0;0.0;544.0;V;O;2462;527;commerce
31968;0.0;01.01.00.00;88.0;2.0;0.0;88.0;V;O;2463;527;logement
31968;1.0;01.01.00.00;88.0;2.0;0.0;88.0;V;O;2464;527;logement
62515;0.0;01.01.00.00;135.0;2.0;0.0;135.0;V;O;2465;527;logement
62515;1.0;01.01.00.00;135.0;2.0;0.0;135.0;V;O;2466;527;logement
54266;0.0;01.01.00.00;74.0;2.0;0.0;74.0;V;O;2467;527;logement
54266;1.0;01.01.00.00;74.0;2.0;0.0;74.0;V;O;2468;527;logement
18897;0.0;01.50.00.00;16.0;1.0;0.0;16.0;V;O;2469;527;logement
37411;0.0;04.01.00.00;26.0;1.0;0.0;26.0;V;O;2470;527;industrie
30146;0.0;04.01.00.00;83.0;1.0;0.0;83.0;V;O;2471;527;industrie
47714;0.0;01.01.00.00;113.0;2.0;0.0;113.0;V;O;2472;527;logement
47714;1.0;01.01.00.00;85.0;2.0;0.0;113.0;V;O;2473;527;logement
10871;0.0;04.01.00.00;12.0;1.0;0.0;12.0;V;O;2474;527;industrie
59220;0.0;01.50.01.00;12.0;1.0;0.0;12.0;V;O;2475;527;logement
5261;0.0;04.01.00.00;29.0;1.0;0.0;29.0;V;O;2476;527;industrie
85284;0.0;04.02.07.00;84.0;1.0;0.0;84.0;V;O;2477;527;industrie
12832;0.0;04.02.07.00;189.0;2.0;0.0;189.0;V;O;2478;527;industrie
12832;1.0;04.02.07.00;189.0;2.0;0.0;189.0;V;O;2479;527;industrie
9476;0.0;04.02.07.00;114.0;2.0;0.0;114.0;V;O;2480;527;industrie
9476;1.0;04.02.07.00;114.0;2.0;0.0;114.0;V;O;2481;527;industrie
66288;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;2482;527;logement
77675;0.0;04.02.07.00;55.0;2.0;0.0;55.0;V;O;2483;527;industrie
77675;1.0;04.02.07.00;55.0;2.0;0.0;55.0;V;O;2484;527;industrie
84030;0.0;01.01.00.00;129.0;2.0;0.0;129.0;V;O;2485;527;logement
84030;1.0;01.01.00.00;107.0;2.0;0.0;129.0;V;O;2486;527;logement
37531;0.0;01.01.00.00;52.0;2.0;0.0;52.0;V;O;2487;527;logement
37531;1.0;01.01.00.00;52.0;2.0;0.0;52.0;V;O;2488;527;logement
22790;0.0;01.01.00.00;75.0;2.0;0.0;75.0;V;O;2489;527;logement
22790;1.0;01.01.00.00;46.0;2.0;0.0;75.0;V;O;2490;527;logement
26375;0.0;01.01.00.00;71.0;2.0;0.0;71.0;V;O;2491;527;logement
26375;1.0;01.01.00.00;46.0;2.0;0.0;71.0;V;O;2492;527;logement
61904;0.0;01.01.00.00;78.0;2.0;0.0;78.0;V;O;2493;527;logement
61904;1.0;01.01.00.00;64.0;2.0;0.0;78.0;V;O;2494;527;logement
71882;0.0;01.00.00.00;92.0;2.0;0.0;92.0;V;O;2495;527;logement
71882;1.0;01.00.00.00;92.0;2.0;0.0;92.0;V;O;2496;527;logement
26962;0.0;01.01.00.00;52.0;1.0;0.0;52.0;V;O;2497;527;logement
93089;0.0;01.50.02.00;39.0;1.0;0.0;39.0;V;O;2498;527;logement
