id_bat;area;level_all;SP;id_block;nomenclature;regroupement_fill;date_insert;date_out;nomen
168253;155.72;1.0;155.72073203216877;68;;;;;
686193;9.14;;;68;;;;;
627125;84.84;1.0;84.83801550295286;68;;;;;
298323;88.92;1.0;88.91761199670691;68;;;;;
248665;14.42;;14.42153547045046;68;;;;;
493980;85.8;1.0;85.80341949784763;68;;;;;
360714;83.19;1.0;83.19253949935182;68;;;;;
214189;51.83;3.0;155.4951113977267;68;01.00.00.00;logement;2024-09-18 15:32;;01
945684;76.27;3.0;203.763009101305;68;01.00.00.00;logement;2024-09-18 15:32;;01
273309;87.51;3.0;220.8793492427772;68;01.00.00.00;logement;2024-09-18 15:32;;01
352531;54.44;3.0;163.31354699171305;68;01.00.00.00;logement;2024-09-18 15:32;;01
229559;64.49;3.0;176.4149710341022;68;01.00.00.00;logement;2024-09-18 15:32;;01
346960;50.05;3.0;150.14004751097897;68;01.00.00.00;logement;2024-09-18 15:32;;01
252689;3.7;;3.701576535318303;68;01.50.00.00;logement;2024-09-23 10:43;;01
6134;7.75;;7.749950346665781;68;01.50.00.00;logement;2024-09-23 10:43;;01
965134;73.76;3.0;193.214654847441;68;01.00.00.00;logement;2024-09-18 15:32;;01
790543;64.35;3.0;172.31196256714085;68;01.00.00.00;logement;2024-09-18 15:32;;01
924888;43.53;3.0;130.60172098023702;68;01.00.00.00;logement;2024-09-18 15:32;;01
596555;53.25;3.0;147.6846864010434;68;01.00.00.00;logement;2024-09-18 15:32;;01
781042;58.75;3.0;159.1778077823494;68;01.00.00.00;logement;2024-09-18 15:32;;01
580916;52.92;3.0;158.60255406390183;68;01.00.00.00;logement;2024-09-18 15:32;;01
478987;6.05;;6.046745275823407;68;01.50.00.00;logement;2024-09-23 10:43;;01
368677;49.76;3.0;149.28486299025565;68;01.00.00.00;logement;2024-09-18 15:32;;01
360489;7.39;;7.39441819503678;68;01.50.00.00;logement;2024-09-23 10:43;;01
649050;55.92;3.0;161.3918201343664;68;01.00.00.00;logement;2024-09-18 15:32;;01
551530;51.51;3.0;154.5331695000089;68;01.00.00.00;logement;2024-09-18 15:32;;01
645636;59.55;3.0;141.01068527356796;68;01.00.00.00;logement;2024-09-18 15:32;;01
694124;59.15;3.0;176.513221697997;68;01.00.00.00;logement;2024-09-18 15:32;;01
950526;52.76;3.0;158.2776690097305;68;01.00.00.00;logement;2024-09-18 15:32;;01
761507;73.53;3.0;191.6741023656588;68;01.00.00.00;logement;2024-09-18 15:32;;01
569793;6.07;1.0;6.066030001797625;68;01.50.00.00;logement;2024-09-23 10:43;;01
587001;81.27;3.0;207.87549079026405;68;01.00.00.00;logement;2024-09-18 15:32;;01
223851;1.56;;1.558347990159236;68;01.50.00.00;logement;2024-09-23 10:43;;01
265753;62.36;3.0;172.75907498379286;68;01.00.00.00;logement;2024-09-18 15:32;;01
470518;64.75;3.0;178.1219441697999;68;01.00.00.00;logement;2024-09-18 15:32;;01
147415;54.22;4.0;216.6200052105997;68;01.00.00.00;logement;2024-09-18 15:32;;01
289625;61.95;4.0;247.66649468127287;68;01.00.00.00;logement;2024-09-18 15:32;;01
643550;72.12;3.0;194.992738280988;68;01.00.00.00;logement;2024-09-18 15:32;;01
944915;76.28;3.0;209.21783257571497;68;01.00.00.00;logement;2024-09-18 15:32;;01
269335;61.26;3.0;183.76602599895227;68;01.00.00.00;logement;2024-09-18 15:32;;01
686597;3.28;;3.284004053435253;68;01.50.00.00;logement;2024-09-23 10:43;;01
717756;61.17;3.0;181.2364902328585;68;01.00.00.00;logement;2024-09-18 15:32;;01
51677;64.67;3.0;191.26997290880723;68;01.00.00.00;logement;2024-09-18 15:32;;01
7939;70.6;3.0;187.64092214762016;68;01.00.00.00;logement;2024-09-18 15:32;;01
642390;54.61;3.0;156.65639310356704;68;01.00.00.00;logement;2024-09-18 15:32;;01
955400;59.02;3.0;168.6656926301893;68;01.00.00.00;logement;2024-09-18 15:32;;01
471638;66.13;3.0;179.12013629277877;68;01.00.00.00;logement;2024-09-18 15:32;;01
921672;61.96;3.0;185.8732575262646;68;01.00.00.00;logement;2024-09-18 15:32;;01
337024;9.16;;9.162512997779563;68;01.50.00.00;logement;2024-09-23 10:43;;01
502094;68.95;2.0;137.8986502195907;68;01.00.00.00;logement;2024-09-18 15:32;;01
259562;206.24;1.0;206.24232699880395;68;;;;;
402330;3.9;;3.896405158928976;68;;;;;
636891;2.3;;;68;;;;;
672908;75.93;3.0;209.90999683655468;68;01.00.00.00;logement;2024-09-18 15:32;;01
721659;58.16;3.0;174.42467237022913;68;01.00.00.00;logement;2024-09-18 15:32;;01
559005;6.28;;6.276484501478735;68;01.50.00.00;logement;2024-09-23 10:43;;01
677212;5.4;;5.402380001219052;68;01.50.00.00;logement;2024-09-23 10:43;;01
802265;70.62;3.0;143.02722445463306;68;01.00.00.00;logement;2024-09-18 15:32;;01
737060;81.85;3.0;212.75725163602675;68;01.00.00.00;logement;2024-09-18 15:32;;01
374205;67.57;3.0;195.97874741936545;68;01.00.00.00;logement;2024-09-18 15:32;;01
785006;51.99;3.0;155.97657147865633;68;01.00.00.00;logement;2024-09-18 15:32;;01
303141;82.15;3.0;222.0539617504677;68;01.00.00.00;logement;2024-09-18 15:32;;01
135790;51.59;4.0;203.0600679796448;68;01.00.00.00;logement;2024-09-18 15:32;;01
174040;68.18;3.0;182.18902645711452;68;01.00.00.00;logement;2024-09-18 15:32;;01
217118;5.09;;5.092214283136336;68;;;;;
129103;54.99;3.0;164.9682585026492;68;01.00.00.00;logement;2024-09-18 15:32;;01
300393;2.26;;2.262943129278848;68;01.50.00.00;logement;2024-09-23 10:43;;01
728423;65.27;3.0;183.999856984426;68;01.00.00.00;logement;2024-09-18 15:32;;01
430480;79.2;3.0;210.58271075116963;68;01.00.00.00;logement;2024-09-18 15:32;;01
168264;3.21;;3.213156998470534;68;01.50.00.00;logement;2024-09-23 10:43;;01
740589;76.68;3.0;198.62677329602505;68;01.00.00.00;logement;2024-09-18 15:32;;01
807604;54.92;3.0;164.7602820077609;68;01.00.00.00;logement;2024-09-18 15:32;;01
37497;84.39;3.0;212.20457365924;68;01.00.00.00;logement;2024-09-18 15:32;;01
819504;64.1;3.0;192.2813655143911;68;01.00.00.00;logement;2024-09-18 15:32;;01
815633;61.13;3.0;170.98320440641623;68;01.00.00.00;logement;2024-09-18 15:32;;01
81703;22.35;3.0;67.05721048392382;68;;;;;
930755;45.44;3.0;136.3095749950894;68;01.00.00.00;logement;2024-09-18 15:32;;01
72649;51.67;3.0;151.9279229057194;68;01.00.00.00;logement;2024-09-18 15:32;;01
808850;62.71;3.0;188.1445679917562;68;01.00.00.00;logement;2024-09-18 15:32;;01
259982;80.93;3.0;233.33564520137128;68;01.00.00.00;logement;2024-09-18 15:32;;01
625785;73.8;3.0;201.1761681399626;68;01.00.00.00;logement;2024-09-18 15:32;;01
376535;6.88;;6.876821000628867;68;01.50.00.00;logement;2024-09-23 10:43;;01
49639;51.08;3.0;153.2464020073303;68;01.00.00.00;logement;2024-09-18 15:32;;01
994839;59.39;3.0;178.15734748937524;68;01.00.00.00;logement;2024-09-18 15:32;;01
568603;61.05;3.0;180.5304768573124;68;01.00.00.00;logement;2024-09-18 15:32;;01
176745;60.76;4.0;238.13818669473187;68;01.00.00.00;logement;2024-09-18 15:32;;01
74423;69.08;3.0;183.0910984391696;68;01.00.00.00;logement;2024-09-18 15:32;;01
735735;64.06;4.0;247.7915789333457;68;01.00.00.00;logement;2024-09-18 15:32;;01
609410;74.95;3.0;201.9306481703056;68;01.00.00.00;logement;2024-09-18 15:32;;01
491515;49.92;3.0;149.7507360089772;68;01.00.00.00;logement;2024-09-18 15:32;;01
261911;49.89;3.0;149.65949998757043;68;01.00.00.00;logement;2024-09-18 15:32;;01
150897;53.0;3.0;159.01615498138835;68;01.00.00.00;logement;2024-09-18 15:32;;01
461417;67.64;3.0;202.90705657620364;68;01.00.00.00;logement;2024-09-18 15:32;;01
910004;4.71;;4.714296592256686;68;01.50.00.00;logement;2024-09-23 10:43;;01
952722;5.27;;5.271267785837999;68;01.50.00.00;logement;2024-09-23 10:43;;01
434649;71.02;3.0;205.91711334687025;68;01.00.00.00;logement;2024-09-18 15:32;;01
222166;67.05;3.0;201.1442415095032;68;01.00.00.00;logement;2024-09-18 15:32;;01
220807;59.2;3.0;177.60878697611108;68;01.00.00.00;logement;2024-09-18 15:32;;01
850740;60.3;3.0;280.40542663979426;68;01.00.00.00;logement;2024-09-18 15:32;;01
867159;62.93;3.0;188.7971354952994;68;01.00.00.00;logement;2024-09-18 15:32;;01
795798;3.28;;3.282962436108201;68;01.50.00.00;logement;2024-09-23 10:43;;01
202152;125.9;3.0;365.2409198511164;68;01.00.00.00;logement;2024-09-18 15:32;;01
99140;101.73;3.0;304.7496087521875;68;01.00.00.00;logement;2024-09-18 15:32;;01
942694;85.9;3.0;257.38892750377795;68;01.00.00.00;logement;2024-09-18 15:32;;01
152843;56.99;4.0;227.3320144959678;68;01.00.00.00;logement;2024-09-18 15:32;;01
418751;53.27;3.0;159.81394501656695;68;01.00.00.00;logement;2024-09-18 15:32;;01
953762;51.89;3.0;155.6742974847395;68;01.00.00.00;logement;2024-09-18 15:32;;01
781183;52.47;3.0;157.4223225005524;68;01.00.00.00;logement;2024-09-18 15:32;;01
917995;3.39;;3.392047068229285;68;01.50.00.00;logement;2024-09-23 10:43;;01
968734;4.53;;4.529614215445386;68;01.50.00.00;logement;2024-09-23 10:43;;01
202719;3.82;;3.821578486926029;68;01.50.00.00;logement;2024-09-23 10:43;;01
622906;61.8;3.0;183.2729614237284;68;01.00.00.00;logement;2024-09-18 15:32;;01
685579;75.95;3.0;207.62992032582792;68;01.00.00.00;logement;2024-09-18 15:32;;01
133455;50.62;3.0;151.8212629250839;68;01.00.00.00;logement;2024-09-18 15:32;;01
8133;51.66;3.0;154.9914345137735;68;01.00.00.00;logement;2024-09-18 15:32;;01
861345;69.09;3.0;207.25730697172185;68;01.00.00.00;logement;2024-09-18 15:32;;01
473537;3.26;;3.264518326349038;68;01.50.00.00;logement;2024-09-23 10:43;;01
79799;586.57;16.0;9309.490884485618;68;01.00.00.00;logement;2024-09-18 15:32;;01
79799;586.57;16.0;9309.490884485618;68;06.01.01.00;équipements;2024-09-18 15:53;;06
838082;14.04;;14.039788782593218;68;;;;;
758017;4.13;;4.133358126272798;68;;;;;
87746;6.66;;6.659687971429523;68;;;;;
409123;5.01;;5.006785088252919;68;;;;;
296571;57.26;2.0;99.29883723315572;68;01.00.00.00;logement;2024-09-18 15:32;;01
967633;53.99;2.0;107.98017795384128;68;01.00.00.00;logement;2024-09-18 15:32;;01
807617;54.23;2.0;108.4660710026982;68;01.00.00.00;logement;2024-09-18 15:32;;01
672072;3.8;1.0;3.804769996788342;68;01.50.00.00;logement;2024-09-23 10:43;;01
630181;2.39;;2.392216910263828;68;01.50.00.00;logement;2024-09-23 10:43;;01
134511;4.1;;4.102193999752275;68;01.50.00.00;logement;2024-09-23 10:43;;01
805661;18.93;1.0;18.92636450424352;68;01.50.00.00;logement;2024-09-23 10:43;;01
14085;78.82;2.0;126.10196938415343;68;01.00.00.00;logement;2024-09-18 15:32;;01
468201;74.1;3.0;191.0820735901767;68;01.00.00.00;logement;2024-09-18 15:32;;01
191411;56.2;3.0;154.4358943579149;68;01.00.00.00;logement;2024-09-18 15:32;;01
952999;62.93;3.0;188.80043688912343;68;01.00.00.00;logement;2024-09-18 15:32;;01
803373;79.95;2.0;126.3893514704357;68;01.00.00.00;logement;2024-09-18 15:32;;01
538916;62.56;3.0;157.1441478900794;68;01.00.00.00;logement;2024-09-18 15:32;;01
317046;53.15;2.0;91.80041549304087;68;01.00.00.00;logement;2024-09-18 15:32;;01
103080;61.14;2.0;102.76580473131416;68;01.00.00.00;logement;2024-09-18 15:32;;01
165414;59.99;2.0;101.85431116681298;68;01.00.00.00;logement;2024-09-18 15:32;;01
129368;60.84;2.0;104.19546050793316;68;01.00.00.00;logement;2024-09-18 15:32;;01
228302;326.11;3.0;933.5769824739884;68;01.00.00.00;logement;2024-09-18 15:32;;01
228302;326.11;3.0;933.5769824739884;68;05.00.00.99;commerce;2024-10-17 15:01;;05
791130;44.17;3.0;132.5099190077893;68;01.00.00.00;logement;2024-09-18 15:32;;01
857528;49.87;3.0;149.56914572062882;68;01.00.00.00;logement;2024-09-18 15:32;;01
679533;60.65;3.0;168.8965596662963;68;01.00.00.00;logement;2024-09-18 15:32;;01
304170;60.71;3.0;169.01315910880004;68;01.00.00.00;logement;2024-09-18 15:32;;01
613613;3.02;;3.018914301932373;68;01.50.00.00;logement;2024-09-23 10:43;;01
876833;51.76;3.0;155.2880444663599;68;01.00.00.00;logement;2024-09-18 15:32;;01
101048;62.92;3.0;171.27541717214575;68;01.00.00.00;logement;2024-09-18 15:32;;01
503189;52.17;3.0;156.4791701384538;68;01.00.00.00;logement;2024-09-18 15:32;;01
990872;65.33;3.0;195.9865590296292;68;01.00.00.00;logement;2024-09-18 15:32;;01
228093;56.23;4.0;223.19598092064533;68;01.00.00.00;logement;2024-09-18 15:32;;01
935678;7.92;;7.919890688027016;68;01.50.00.00;logement;2024-09-23 10:43;;01
631505;4.83;;4.828598935961767;68;01.50.00.00;logement;2024-09-23 10:43;;01
841428;965.68;19.0;17863.402922649653;68;01.00.00.00;logement;2024-09-18 15:32;;01
223068;142.1;2.0;179.33960330629188;68;01.00.00.00;logement;2024-09-18 15:32;;01
802343;195.21;3.0;458.1968883652099;68;;;;;
646993;10.04;;10.038591998327671;68;;;;;
240141;3.34;;3.337248813860783;68;01.50.00.00;logement;2024-09-23 10:43;;01
427385;9.6;;9.598756989823103;68;01.50.00.00;logement;2024-09-23 10:43;;01
211007;72.26;2.0;104.863716630811;68;01.00.00.00;logement;2024-09-18 15:32;;01
203877;86.15;3.0;192.91888651935008;68;01.00.00.00;logement;2024-09-18 15:32;;01
778502;280.63;1.0;280.63103349785194;68;01.00.00.00;logement;2024-09-18 15:32;;01
831882;61.22;2.0;103.14162031305352;68;01.00.00.00;logement;2024-09-18 15:32;;01
686811;58.59;2.0;102.84979819829432;68;01.00.00.00;logement;2024-09-18 15:32;;01
190994;57.8;2.0;101.53933324382652;68;01.00.00.00;logement;2024-09-18 15:32;;01
610454;71.49;2.0;124.67406000774024;68;01.00.00.00;logement;2024-09-18 15:32;;01
190769;127.52;3.0;275.8090537114256;68;;;;;
67180;8.7;;8.696822501458193;68;01.50.00.00;logement;2024-09-23 10:43;;01
614176;8.68;1.0;8.682312002705387;68;01.50.00.00;logement;2024-09-23 10:43;;01
489124;18.88;;18.8838426022837;68;;;;;
615957;330.18;1.0;330.1823999648464;267;04.05.00.00;industrie;2024-11-14 15:18;;04
816510;70.78;2.0;141.55049998458315;267;;;;;
857754;409.12;1.0;409.1236753252557;267;04.04.02.00;industrie;2024-11-14 15:18;;04
857754;409.12;1.0;409.1236753252557;267;04.05.00.00;industrie;2024-11-14 15:18;;04
856506;96.37;1.0;96.37482171653402;267;;;;;
713737;30.89;1.0;30.89214572176772;267;;;;;
492391;613.36;1.0;613.3573499875353;267;04.04.02.00;industrie;2024-11-14 15:18;;04
492391;613.36;1.0;613.3573499875353;267;04.05.00.00;industrie;2024-11-14 15:18;;04
749236;314.57;1.0;314.5722070015469;267;04.04.02.00;industrie;2024-11-14 15:18;;04
185748;233.84;1.0;233.8380212636696;267;04.04.02.00;industrie;2024-11-14 15:18;;04
991758;436.48;1.0;436.4765964603421;267;01.00.00.00;logement;2024-09-18 15:32;;01
991758;436.48;1.0;436.4765964603421;267;04.04.02.00;industrie;2024-11-14 15:18;;04
639884;2212.39;2.0;3582.7221415224017;267;05.01.01.01;commerce;2024-10-17 15:01;;05
184065;145.32;4.0;552.8353985022102;267;01.00.00.00;logement;2024-09-18 15:32;;01
184065;145.32;4.0;552.8353985022102;267;03.00.00.00;bureau;2024-12-16 14:36:00;;03
722661;46.73;3.0;140.18751476080058;267;01.00.00.00;logement;2024-09-18 15:32;;01
645050;57.33;3.0;171.6168427687899;267;01.00.00.00;logement;2024-09-18 15:32;;01
286312;56.63;3.0;141.96332997802494;267;01.00.00.00;logement;2024-09-18 15:32;;01
416165;218.43;5.0;1017.419779827262;267;01.00.00.00;logement;2024-09-18 15:32;;01
135493;186.05;3.0;429.4109980917133;267;01.00.00.00;logement;2024-09-18 15:32;;01
561723;111.35;3.0;251.1447426642465;267;01.00.00.00;logement;2024-09-18 15:32;;01
532585;85.73;3.0;210.9619803335646;267;01.00.00.00;logement;2024-09-18 15:32;;01
898175;76.59;3.0;188.49987021672524;267;01.00.00.00;logement;2024-09-18 15:32;;01
858129;3663.52;12.0;28512.89682262388;267;01.00.00.00;logement;2024-09-18 15:32;;01
858129;3663.52;12.0;28512.89682262388;267;16.01.01.00;équipements;2024-10-14 14:16;;16
858129;3663.52;12.0;28512.89682262388;267;16.01.02.00;équipements;2024-10-17 15:01;;16
858129;3663.52;12.0;28512.89682262388;267;11.07.00.00;équipements;2024-09-18 15:52;;11
858129;3663.52;12.0;28512.89682262388;267;03.00.00.00;bureau;2024-12-16 14:36:00;;03
858129;3663.52;12.0;28512.89682262388;267;03.00.00.99;bureau;2024-12-16 14:36:00;;03
858129;3663.52;12.0;28512.89682262388;267;03.05.02.00;bureau;2024-12-16 14:36:00;;03
386090;476.05;7.0;1630.7894359826505;267;01.00.00.00;logement;2024-09-18 15:32;;01
437817;351.84;7.0;1346.2933117733517;267;01.00.00.00;logement;2024-09-18 15:32;;01
72782;307.87;5.0;860.5859603439932;267;01.00.00.00;logement;2024-09-18 15:32;;01
346920;6793.32;2.0;11791.50802617666;267;01.00.00.00;logement;2024-09-18 15:32;;01
346920;6793.32;2.0;11791.50802617666;267;03.00.00.00;bureau;2024-12-16 14:36:00;;03
346920;6793.32;2.0;11791.50802617666;267;04.03.00.00;industrie;2024-11-14 15:18;;04
346920;6793.32;2.0;11791.50802617666;267;04.04.00.00;industrie;2024-11-14 15:18;;04
346920;6793.32;2.0;11791.50802617666;267;04.05.00.00;industrie;2024-11-14 15:18;;04
830433;6.42;;6.41562076559636;267;;;;;
221859;155.41;1.0;155.4088000018265;267;;;;;
408186;175.19;7.0;1143.0514828109062;267;01.00.00.00;logement;2024-09-18 15:32;;01
290727;322.62;7.0;2053.485867740568;267;01.00.00.00;logement;2024-09-18 15:32;;01
224626;150.77;1.0;150.7673000001523;267;;;;;
545148;32.45;1.0;32.449399996373266;267;;;;;
388455;33.81;1.0;33.806849995763166;267;;;;;
954699;2032.72;1.0;2032.7180000311992;267;04.05.00.00;industrie;2024-11-14 15:18;;04
694664;223.44;1.0;223.4406999968981;267;04.04.02.00;industrie;2024-11-14 15:18;;04
132203;2427.01;1.0;2427.009581073361;267;09.02.00.00;équipements;2024-11-14 15:17;;09
676872;177.88;4.0;551.4895496944224;267;01.00.00.00;logement;2024-09-18 15:32;;01
676872;177.88;4.0;551.4895496944224;267;05.08.02.01;commerce;2024-10-17 15:01;;05
487879;300.71;3.0;826.2327940281378;267;01.00.00.00;logement;2024-09-18 15:32;;01
487879;300.71;3.0;826.2327940281378;267;05.02.01.01;commerce;2024-10-17 15:01;;05
103036;2942.15;1.0;2942.14572216879;267;05.01.01.03;commerce;2024-10-17 15:01;;05
103036;2942.15;1.0;2942.14572216879;267;09.04.00.00;équipements;2024-11-14 15:17;;09
781905;860.28;8.0;5688.201707904286;267;01.00.00.00;logement;2024-09-18 15:32;;01
781905;860.28;8.0;5688.201707904286;267;05.01.01.01;commerce;2024-10-17 15:01;;05
781905;860.28;8.0;5688.201707904286;267;05.02.01.03;commerce;2024-10-17 15:01;;05
781905;860.28;8.0;5688.201707904286;267;03.00.00.00;bureau;2024-12-16 14:36:00;;03
781905;860.28;8.0;5688.201707904286;267;07.01.01.00;équipements;2024-11-14 15:17;;07
790534;94.74;1.0;94.73559599757078;267;;;;;
523116;88.51;3.0;207.2330470111084;267;01.00.00.00;logement;2024-09-18 15:32;;01
927569;97.13;4.0;320.7183267075233;267;01.00.00.00;logement;2024-09-18 15:32;;01
927569;97.13;4.0;320.7183267075233;267;05.00.00.99;commerce;2024-10-17 15:01;;05
582027;135.65;4.0;394.8171357698124;267;01.00.00.00;logement;2024-09-18 15:32;;01
334943;515.78;3.0;1277.1095202772826;267;01.00.00.00;logement;2024-09-18 15:32;;01
334943;515.78;3.0;1277.1095202772826;267;05.02.01.01;commerce;2024-10-17 15:01;;05
798873;102.18;3.0;300.1229376783093;267;01.00.00.00;logement;2024-09-18 15:32;;01
29694;118.68;4.0;450.0432261830502;267;01.00.00.00;logement;2024-09-18 15:32;;01
194191;222.33;4.0;696.4180959488968;267;01.00.00.00;logement;2024-09-18 15:32;;01
194191;222.33;4.0;696.4180959488968;267;05.00.00.99;commerce;2024-10-17 15:01;;05
194191;222.33;4.0;696.4180959488968;267;03.03.01.00;bureau;2024-12-16 14:36:00;;03
400006;258.72;8.0;1080.4942701469656;267;01.00.00.00;logement;2024-09-18 15:32;;01
959856;143.99;6.0;763.5887752215431;267;01.00.00.00;logement;2024-09-18 15:32;;01
743934;1964.04;1.0;1964.0368310647325;267;16.01.01.00;équipements;2024-10-14 14:16;;16
743934;1964.04;1.0;1964.0368310647325;267;05.04.04.01;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.08.02.02;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.01.01.09;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.02.04.02;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.03.01.07;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.06.03.02;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.01.01.01;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.08.05.06;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.04.05.01;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;05.00.00.99;commerce;2024-10-17 15:01;;05
743934;1964.04;1.0;1964.0368310647325;267;03.02.05.00;bureau;2024-12-16 14:36:00;;03
729800;160.28;5.0;656.5514852039901;267;01.00.00.00;logement;2024-09-18 15:32;;01
908224;202.17;7.0;1295.3850287218345;267;01.00.00.00;logement;2024-09-18 15:32;;01
302380;179.56;1.0;179.55600004163676;267;;;;;
913229;65.08;3.0;195.2456205064109;267;01.00.00.00;logement;2024-09-18 15:32;;01
751921;85.39;3.0;234.31548862955583;267;01.00.00.00;logement;2024-09-18 15:32;;01
274645;63.72;3.0;181.96462284390185;267;01.00.00.00;logement;2024-09-18 15:32;;01
755065;166.35;4.0;403.0147284900775;267;01.00.00.00;logement;2024-09-18 15:32;;01
755065;166.35;4.0;403.0147284900775;267;05.08.02.05;commerce;2024-10-17 15:01;;05
247078;100.26;4.0;338.5284985774835;267;01.00.00.00;logement;2024-09-18 15:32;;01
154538;32.74;1.0;32.74093075237098;267;;;;;
663694;5.93;;5.930624955233775;267;01.50.00.00;logement;2024-09-23 10:43;;01
220393;100.84;4.0;315.52626211263566;267;01.00.00.00;logement;2024-09-18 15:32;;01
220393;100.84;4.0;315.52626211263566;267;05.06.02.09;commerce;2024-10-17 15:01;;05
765263;95.55;4.0;352.9089792300012;267;01.00.00.00;logement;2024-09-18 15:32;;01
765263;95.55;4.0;352.9089792300012;267;05.01.04.01;commerce;2024-10-17 15:01;;05
468380;94.88;4.0;340.3651372496709;267;01.00.00.00;logement;2024-09-18 15:32;;01
992079;96.98;4.0;361.16179343473385;267;01.00.00.00;logement;2024-09-18 15:32;;01
992079;96.98;4.0;361.16179343473385;267;05.01.02.01;commerce;2024-10-17 15:01;;05
181795;120.72;4.0;425.42149481734265;267;01.00.00.00;logement;2024-09-18 15:32;;01
181795;120.72;4.0;425.42149481734265;267;05.00.00.99;commerce;2024-10-17 15:01;;05
957047;273.4;7.0;1275.597357442619;267;01.00.00.00;logement;2024-09-18 15:32;;01
957047;273.4;7.0;1275.597357442619;267;05.01.02.01;commerce;2024-10-17 15:01;;05
925930;2391.81;4.0;7529.555924292281;267;04.05.04.00;industrie;2024-11-14 15:18;;04
940613;6238.3;2.0;10031.578883998458;267;16.01.12.00;équipements;2024-10-14 14:16;;16
940613;6238.3;2.0;10031.578883998458;267;13.00.00.00;équipements;2024-09-18 15:44;;13
940613;6238.3;2.0;10031.578883998458;267;05.01.02.06;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.01.01.02;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.05.02.01;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.06.02.07;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.06.03.02;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.01.02.01;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.01.02.05;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.00.00.99;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;05.01.01.09;commerce;2024-10-17 15:01;;05
940613;6238.3;2.0;10031.578883998458;267;04.00.02.99;industrie;2024-11-14 15:18;;04
658824;453.52;2.0;814.6714847274891;267;;;;;
61384;36.93;4.0;127.50462617255872;267;;;;;
331330;84.04;5.0;326.5483152150088;267;01.00.00.00;logement;2024-09-18 15:32;;01
991181;150.17;4.0;587.099243791101;267;01.00.00.00;logement;2024-09-18 15:32;;01
157775;75.77;3.0;200.94453379194653;267;01.00.00.00;logement;2024-09-18 15:32;;01
164935;97.45;3.0;244.26905877913896;267;01.00.00.00;logement;2024-09-18 15:32;;01
665163;92.85;3.0;260.4808470669127;267;01.00.00.00;logement;2024-09-18 15:32;;01
166354;88.82;3.0;241.06274308217496;267;01.00.00.00;logement;2024-09-18 15:32;;01
529159;78.77;3.0;236.3127812449048;267;01.00.00.00;logement;2024-09-18 15:32;;01
952515;586.44;6.0;2286.0365708506247;267;01.00.00.00;logement;2024-09-18 15:32;;01
434786;67.46;4.0;249.27735850509532;267;01.00.00.00;logement;2024-09-18 15:32;;01
564693;28.13;4.0;112.51820400172193;267;;;;;
534985;78.04;4.0;300.5438976144371;267;01.00.00.00;logement;2024-09-18 15:32;;01
585794;77.95;4.0;303.1553347831565;267;;;;;
628309;77.38;4.0;299.0620852787755;267;;;;;
524862;64.81;4.0;249.04040030880213;267;01.00.00.00;logement;2024-09-18 15:32;;01
176611;68.24;4.0;272.97227790897705;267;01.00.00.00;logement;2024-09-18 15:32;;01
17974;97.87;1.0;97.87268384759986;267;;;;;
220060;86.45;5.0;432.24630497952046;267;01.00.00.00;logement;2024-09-18 15:32;;01
705785;87.76;5.0;379.2578069970685;267;01.00.00.00;logement;2024-09-18 15:32;;01
856403;84.35;5.0;343.5895202275185;267;01.00.00.00;logement;2024-09-18 15:32;;01
137694;119.81;5.0;490.0649522908652;267;01.00.00.00;logement;2024-09-18 15:32;;01
137694;119.81;5.0;490.0649522908652;267;05.08.04.01;industrie;2024-10-17 15:01;;05
230986;188.15;5.0;849.3962487490246;267;01.00.00.00;logement;2024-09-18 15:32;;01
230986;188.15;5.0;849.3962487490246;267;05.06.01.04;commerce;2024-10-17 15:01;;05
287666;74.43;5.0;364.0261048410965;267;01.00.00.00;logement;2024-09-18 15:32;;01
733743;78.75;4.0;248.31199733917143;267;01.00.00.00;logement;2024-09-18 15:32;;01
341786;91.64;4.0;366.5181731991569;267;01.00.00.00;logement;2024-09-18 15:32;;01
