id_bat;level;occupcode_id;area;nblevel;nblevelrec;groundarea;datastate;recordstate;index;id_block;regroupement_fill
924888;2.0;01.01.00.00;43.0;2.0;1.0;43.0;V;O;399;68;logement
649050;0.0;01.01.00.00;56.0;2.0;1.0;56.0;V;O;400;68;logement
649050;1.0;01.01.00.00;56.0;2.0;1.0;56.0;V;O;401;68;logement
649050;2.0;01.01.00.00;56.0;2.0;1.0;56.0;V;O;402;68;logement
645636;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;403;68;logement
645636;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;404;68;logement
645636;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;405;68;logement
694124;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;406;68;logement
694124;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;407;68;logement
694124;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;408;68;logement
470518;0.0;01.01.00.00;65.0;3.0;0.0;65.0;V;O;409;68;logement
470518;1.0;01.01.00.00;65.0;3.0;0.0;65.0;V;O;410;68;logement
470518;2.0;01.01.00.00;65.0;3.0;0.0;65.0;V;O;411;68;logement
223851;0.0;01.50.01.00;2.0;1.0;0.0;2.0;V;O;412;68;logement
587001;0.0;01.01.00.00;81.0;3.0;0.0;81.0;V;O;413;68;logement
587001;1.0;01.01.00.00;81.0;3.0;0.0;81.0;V;O;414;68;logement
587001;2.0;01.01.00.00;81.0;3.0;0.0;81.0;V;O;415;68;logement
265753;0.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;416;68;logement
265753;1.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;417;68;logement
265753;2.0;01.01.00.00;62.0;3.0;0.0;62.0;V;O;418;68;logement
7939;0.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;419;68;logement
7939;1.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;420;68;logement
7939;2.0;01.01.00.00;71.0;3.0;0.0;71.0;V;O;421;68;logement
569793;0.0;01.50.01.00;6.0;1.0;0.0;6.0;V;O;422;68;logement
642390;0.0;01.01.00.00;55.0;2.0;1.0;55.0;V;O;423;68;logement
642390;1.0;01.01.00.00;55.0;2.0;1.0;55.0;V;O;424;68;logement
642390;2.0;01.01.00.00;55.0;2.0;1.0;55.0;V;O;425;68;logement
955400;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;426;68;logement
955400;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;427;68;logement
955400;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;428;68;logement
761507;0.0;01.01.00.00;73.0;3.0;0.0;73.0;V;O;429;68;logement
761507;1.0;01.01.00.00;73.0;3.0;0.0;73.0;V;O;430;68;logement
761507;2.0;01.01.00.00;73.0;3.0;0.0;73.0;V;O;431;68;logement
49639;0.0;01.01.00.00;51.0;3.0;0.0;51.0;V;O;432;68;logement
49639;1.0;01.01.00.00;51.0;3.0;0.0;51.0;V;O;433;68;logement
49639;2.0;01.01.00.00;51.0;3.0;0.0;51.0;V;O;434;68;logement
994839;0.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;435;68;logement
994839;1.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;436;68;logement
994839;2.0;01.01.00.00;59.0;2.0;1.0;59.0;V;O;437;68;logement
568603;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;438;68;logement
568603;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;439;68;logement
568603;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;440;68;logement
376535;0.0;01.50.01.00;7.0;1.0;0.0;7.0;V;O;441;68;logement
625785;0.0;01.01.00.00;74.0;2.0;1.0;74.0;V;O;442;68;logement
625785;1.0;01.01.00.00;74.0;2.0;1.0;74.0;V;O;443;68;logement
625785;2.0;01.01.00.00;74.0;2.0;1.0;74.0;V;O;444;68;logement
461417;0.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;445;68;logement
461417;1.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;446;68;logement
461417;2.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;447;68;logement
150897;0.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;448;68;logement
150897;1.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;449;68;logement
150897;2.0;01.01.00.00;53.0;2.0;1.0;53.0;V;O;450;68;logement
952722;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;451;68;logement
74423;0.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;452;68;logement
74423;1.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;453;68;logement
74423;2.0;01.01.00.00;69.0;2.0;1.0;69.0;V;O;454;68;logement
735735;0.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;455;68;logement
735735;1.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;456;68;logement
735735;2.0;01.01.00.00;64.0;2.0;1.0;64.0;V;O;457;68;logement
609410;0.0;01.01.00.00;75.0;2.0;1.0;75.0;V;O;458;68;logement
609410;1.0;01.01.00.00;75.0;2.0;1.0;75.0;V;O;459;68;logement
609410;2.0;01.01.00.00;75.0;2.0;1.0;75.0;V;O;460;68;logement
867159;0.0;01.01.00.00;63.0;2.0;1.0;63.0;V;O;461;68;logement
867159;1.0;01.01.00.00;63.0;2.0;1.0;63.0;V;O;462;68;logement
867159;2.0;01.01.00.00;63.0;2.0;1.0;63.0;V;O;463;68;logement
51677;0.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;464;68;logement
51677;1.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;465;68;logement
51677;2.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;466;68;logement
717756;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;467;68;logement
717756;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;468;68;logement
717756;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;469;68;logement
